"date","unique_date","data_set","user","run","tube","lineage","replicate","rank","time","ramp_rate","ctmax","length"
2023-09-01,"2023_09_01","OW-OWA","RAB",2,6,"HH-HA",2,1,71.3833333333333,0.179485714285705,36.435,NA
2023-09-01,"2023_09_01","OW-OWA","RAB",2,7,"HA-HA",3,7,68.9833333333333,0.186948571428561,35.9604,NA
2023-09-01,"2023_09_01","OW-OWA","RAB",2,8,"HH-HA",2,10,66,0.187442857142849,35.3807222222222,NA
2023-09-01,"2023_09_01","OW-OWA","RAB",2,9,"HH-HA",2,2,71.0333333333333,0.179485714285705,36.375,NA
2023-09-01,"2023_09_01","OW-OWA","RAB",2,10,"HA-HA",3,8,68.3666666666667,0.186948571428561,35.836,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,1,"HH-HA",3,6,65.4666666666667,0.197268571428561,35.6588888888889,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,2,"HH-HA",3,8,63.75,0.201748571428561,35.2969333333333,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,3,"HA-HA",4,2,66.6333333333333,0.192537142857134,35.8983333333333,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,4,"HA-HA",4,7,64.9666666666667,0.200011428571417,35.5449166666667,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,5,"HA-HA",4,3,66.3833333333333,0.192537142857134,35.8543333333333,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,6,"HH-HA",3,9,62.9666666666667,0.202914285714275,35.1308,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,7,"HA-HA",4,1,66.9166666666667,0.192537142857134,35.9613333333333,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,8,"HA-HA",4,4,66.2,0.192537142857134,35.7995,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,9,"HH-HA",3,1,66.9166666666667,0.192537142857134,35.9613333333333,NA
2023-09-03,"2023_09_03_B","OW-OWA","RAB",3,10,"HH-HA",3,5,65.8333333333333,0.197268571428561,35.7196666666667,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,1,"HA-HA",2,9,59.2666666666667,0.203234285714278,34.8193333333333,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,2,"HH-HA",1,2,69.2,0.190902857142847,36.7993333333333,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,3,"HA-HA",2,8,60.7166666666667,0.200788571428567,35.1146,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,4,"HA-HA",2,5,63.15,0.195028571428563,35.5972222222222,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,5,"HH-HA",1,6,62.7666666666667,0.195668571428562,35.51825,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,6,"HA-HA",2,1,69.4166666666667,0.190902857142847,36.8486666666667,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,7,"HH-HA",1,7,62,0.196857142857134,35.3561666666667,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,8,"HH-HA",1,4,63.85,0.195028571428563,35.7655555555556,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,9,"HH-HA",1,10,58.1833333333333,0.203999999999994,34.5994444444444,NA
2023-09-03,"2023_09_03","OW-OWA","RAB",4,10,"HA-HA",2,3,65.8833333333333,0.192994285714277,36.1691666666667,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,1,"HH-HH",4,3,66,0.194599999999993,35.9403333333333,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,2,"HH-HH",4,6,64.3,0.19751999999999,35.5851111111111,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,3,"HH-HH",4,4,65.55,0.195017142857133,35.8455555555556,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,4,"HA-HH",2,7,63.9333333333333,0.197691428571416,35.5045833333333,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,5,"HA-HH",2,5,65.1666666666667,0.195017142857133,35.7474444444444,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,6,"HH-HH",4,8,63.2166666666667,0.197691428571416,35.3552666666667,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,7,"HA-HH",2,9,61.3833333333333,0.202674285714276,34.9783333333333,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,8,"HA-HH",2,2,66.4666666666667,0.193577142857137,36.0366666666667,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,9,"HH-HH",4,1,66.7333333333333,0.193577142857137,36.0963333333333,NA
2023-10-06,"2023_10_06_B","OW-OWA","RAB",5,10,"HA-HH",2,2,66.4666666666667,0.193577142857137,36.0366666666667,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,1,"HA-HH",3,5,63.8333333333333,0.197405714285704,35.9374444444444,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,2,"HH-HH",4,6,63.4333333333333,0.197405714285704,35.8450833333333,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,3,"HA-HH",1,7,62.9333333333333,0.192685714285704,35.7526666666667,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,4,"HA-HH",1,3,64.9666666666667,0.19725714285713,36.2085,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,5,"HA-HH",3,10,60.0333333333333,0.204708571428561,35.1579444444444,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,6,"HH-HH",1,8,62.4666666666667,0.192685714285704,35.6521333333333,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,7,"HA-HH",3,1,66.1666666666667,0.199274285714274,36.4831666666667,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,8,"HH-HH",4,9,61.4,0.199542857142848,35.454,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,9,"HA-HH",1,4,64.5833333333333,0.19725714285713,36.1233333333333,NA
2023-10-06,"2023_10_06_C","OW-OWA","RAB",6,10,"HH-HH",4,2,65.6666666666667,0.19853714285713,36.37,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,1,"HH-HH",1,2,62.9833333333333,0.19962285714285,35.844,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,2,"HA-HH",4,3,61.3833333333333,0.204525714285709,35.5221666666667,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,3,"HA-HH",4,4,60.9833333333333,0.203919999999995,35.4282222222222,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,4,"HA-HH",4,5,60.7166666666667,0.203919999999995,35.3576666666667,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,7,"HH-HH",1,6,59.7166666666667,0.204731428571424,35.1595555555556,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,8,"HH-HH",1,1,64.1166666666667,0.199565714285705,36.0573333333333,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,9,"HA-HH",4,7,59.1166666666667,0.204731428571424,35.0203333333333,NA
2023-10-06,"2023_10_06","OW-OWA","RAB",7,10,"HH-HH",1,8,58.55,0.203245714285711,34.8891333333333,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,1,"HA-HH",2,2,66.35,0.195154285714278,37.0286666666667,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,2,"HA-HH",2,6,60.8833333333333,0.206902857142853,35.9061111111111,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,3,"HA-HH",2,10,41.7333333333333,0.230891428571421,31.7516666666667,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,4,"HH-HH",3,1,67.75,0.192331428571425,37.307,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,5,"HA-HH",2,3,63.5,0.199645714285708,36.4543333333333,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,6,"HH-HH",3,7,60.5666666666667,0.206902857142853,35.8396666666667,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,7,"HH-HH",3,8,59.5,0.209382857142851,35.5968666666667,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,8,"HA-HH",2,4,62.15,0.202857142857138,36.1928333333333,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,9,"HH-HH",3,9,58.35,0.20970285714285,35.3514666666667,NA
2023-10-10,"2023_10_10","OW-OWA","RAB",8,10,"HH-HH",3,5,61.6333333333333,0.204605714285712,36.0753333333333,NA
