"Date","Time","time_point","second_passed","minute_passed","minute_interval","sensor","temp_C","run"
2023-09-01,18H 3M 56S,1,0,0,0,"Temp1",20.539,1
2023-09-01,18H 3M 56S,1,0,0,0,"Temp2",20.477,1
2023-09-01,18H 3M 56S,1,0,0,0,"Temp3",20.453,1
2023-09-01,18H 4M 0S,2,4,0.0666666666666667,0,"Temp1",20.563,1
2023-09-01,18H 4M 0S,2,4,0.0666666666666667,0,"Temp2",20.5,1
2023-09-01,18H 4M 0S,2,4,0.0666666666666667,0,"Temp3",20.469,1
2023-09-01,18H 4M 10S,3,14,0.233333333333333,0,"Temp1",20.578,1
2023-09-01,18H 4M 10S,3,14,0.233333333333333,0,"Temp2",20.508,1
2023-09-01,18H 4M 10S,3,14,0.233333333333333,0,"Temp3",20.477,1
2023-09-01,18H 4M 20S,4,24,0.4,0,"Temp1",20.594,1
2023-09-01,18H 4M 20S,4,24,0.4,0,"Temp2",20.531,1
2023-09-01,18H 4M 20S,4,24,0.4,0,"Temp3",20.492,1
2023-09-01,18H 4M 30S,5,34,0.566666666666667,0,"Temp1",20.609,1
2023-09-01,18H 4M 30S,5,34,0.566666666666667,0,"Temp2",20.547,1
2023-09-01,18H 4M 30S,5,34,0.566666666666667,0,"Temp3",20.5,1
2023-09-01,18H 4M 40S,6,44,0.733333333333333,0,"Temp1",20.633,1
2023-09-01,18H 4M 40S,6,44,0.733333333333333,0,"Temp2",20.563,1
2023-09-01,18H 4M 40S,6,44,0.733333333333333,0,"Temp3",20.523,1
2023-09-01,18H 4M 50S,7,54,0.9,0,"Temp1",20.656,1
2023-09-01,18H 4M 50S,7,54,0.9,0,"Temp2",20.586,1
2023-09-01,18H 4M 50S,7,54,0.9,0,"Temp3",20.531,1
2023-09-01,18H 5M 0S,8,64,1.06666666666667,1,"Temp1",20.68,1
2023-09-01,18H 5M 0S,8,64,1.06666666666667,1,"Temp2",20.602,1
2023-09-01,18H 5M 0S,8,64,1.06666666666667,1,"Temp3",20.555,1
2023-09-01,18H 5M 10S,9,74,1.23333333333333,1,"Temp1",20.711,1
2023-09-01,18H 5M 10S,9,74,1.23333333333333,1,"Temp2",20.633,1
2023-09-01,18H 5M 10S,9,74,1.23333333333333,1,"Temp3",20.57,1
2023-09-01,18H 5M 20S,10,84,1.4,1,"Temp1",20.727,1
2023-09-01,18H 5M 20S,10,84,1.4,1,"Temp2",20.656,1
2023-09-01,18H 5M 20S,10,84,1.4,1,"Temp3",20.594,1
2023-09-01,18H 5M 30S,11,94,1.56666666666667,1,"Temp1",20.773,1
2023-09-01,18H 5M 30S,11,94,1.56666666666667,1,"Temp2",20.68,1
2023-09-01,18H 5M 30S,11,94,1.56666666666667,1,"Temp3",20.609,1
2023-09-01,18H 5M 40S,12,104,1.73333333333333,1,"Temp1",20.797,1
2023-09-01,18H 5M 40S,12,104,1.73333333333333,1,"Temp2",20.703,1
2023-09-01,18H 5M 40S,12,104,1.73333333333333,1,"Temp3",20.641,1
2023-09-01,18H 5M 50S,13,114,1.9,1,"Temp1",20.82,1
2023-09-01,18H 5M 50S,13,114,1.9,1,"Temp2",20.734,1
2023-09-01,18H 5M 50S,13,114,1.9,1,"Temp3",20.664,1
2023-09-01,18H 6M 0S,14,124,2.06666666666667,2,"Temp1",20.859,1
2023-09-01,18H 6M 0S,14,124,2.06666666666667,2,"Temp2",20.766,1
2023-09-01,18H 6M 0S,14,124,2.06666666666667,2,"Temp3",20.688,1
2023-09-01,18H 6M 10S,15,134,2.23333333333333,2,"Temp1",20.898,1
2023-09-01,18H 6M 10S,15,134,2.23333333333333,2,"Temp2",20.789,1
2023-09-01,18H 6M 10S,15,134,2.23333333333333,2,"Temp3",20.711,1
2023-09-01,18H 6M 20S,16,144,2.4,2,"Temp1",20.93,1
2023-09-01,18H 6M 20S,16,144,2.4,2,"Temp2",20.828,1
2023-09-01,18H 6M 20S,16,144,2.4,2,"Temp3",20.75,1
2023-09-01,18H 6M 30S,17,154,2.56666666666667,2,"Temp1",20.961,1
2023-09-01,18H 6M 30S,17,154,2.56666666666667,2,"Temp2",20.859,1
2023-09-01,18H 6M 30S,17,154,2.56666666666667,2,"Temp3",20.781,1
2023-09-01,18H 6M 40S,18,164,2.73333333333333,2,"Temp1",21,1
2023-09-01,18H 6M 40S,18,164,2.73333333333333,2,"Temp2",20.891,1
2023-09-01,18H 6M 40S,18,164,2.73333333333333,2,"Temp3",20.805,1
2023-09-01,18H 6M 50S,19,174,2.9,2,"Temp1",21.039,1
2023-09-01,18H 6M 50S,19,174,2.9,2,"Temp2",20.922,1
2023-09-01,18H 6M 50S,19,174,2.9,2,"Temp3",20.836,1
2023-09-01,18H 7M 0S,20,184,3.06666666666667,3,"Temp1",21.078,1
2023-09-01,18H 7M 0S,20,184,3.06666666666667,3,"Temp2",20.953,1
2023-09-01,18H 7M 0S,20,184,3.06666666666667,3,"Temp3",20.875,1
2023-09-01,18H 7M 10S,21,194,3.23333333333333,3,"Temp1",21.109,1
2023-09-01,18H 7M 10S,21,194,3.23333333333333,3,"Temp2",20.984,1
2023-09-01,18H 7M 10S,21,194,3.23333333333333,3,"Temp3",20.906,1
2023-09-01,18H 7M 20S,22,204,3.4,3,"Temp1",21.148,1
2023-09-01,18H 7M 20S,22,204,3.4,3,"Temp2",21.016,1
2023-09-01,18H 7M 20S,22,204,3.4,3,"Temp3",20.938,1
2023-09-01,18H 7M 30S,23,214,3.56666666666667,3,"Temp1",21.18,1
2023-09-01,18H 7M 30S,23,214,3.56666666666667,3,"Temp2",21.055,1
2023-09-01,18H 7M 30S,23,214,3.56666666666667,3,"Temp3",20.977,1
2023-09-01,18H 7M 40S,24,224,3.73333333333333,3,"Temp1",21.227,1
2023-09-01,18H 7M 40S,24,224,3.73333333333333,3,"Temp2",21.094,1
2023-09-01,18H 7M 40S,24,224,3.73333333333333,3,"Temp3",21.016,1
2023-09-01,18H 7M 50S,25,234,3.9,3,"Temp1",21.266,1
2023-09-01,18H 7M 50S,25,234,3.9,3,"Temp2",21.117,1
2023-09-01,18H 7M 50S,25,234,3.9,3,"Temp3",21.047,1
2023-09-01,18H 8M 0S,26,244,4.06666666666667,4,"Temp1",21.305,1
2023-09-01,18H 8M 0S,26,244,4.06666666666667,4,"Temp2",21.156,1
2023-09-01,18H 8M 0S,26,244,4.06666666666667,4,"Temp3",21.078,1
2023-09-01,18H 8M 10S,27,254,4.23333333333333,4,"Temp1",21.344,1
2023-09-01,18H 8M 10S,27,254,4.23333333333333,4,"Temp2",21.188,1
2023-09-01,18H 8M 10S,27,254,4.23333333333333,4,"Temp3",21.133,1
2023-09-01,18H 8M 20S,28,264,4.4,4,"Temp1",21.391,1
2023-09-01,18H 8M 20S,28,264,4.4,4,"Temp2",21.234,1
2023-09-01,18H 8M 20S,28,264,4.4,4,"Temp3",21.164,1
2023-09-01,18H 8M 30S,29,274,4.56666666666667,4,"Temp1",21.422,1
2023-09-01,18H 8M 30S,29,274,4.56666666666667,4,"Temp2",21.266,1
2023-09-01,18H 8M 30S,29,274,4.56666666666667,4,"Temp3",21.203,1
2023-09-01,18H 8M 40S,30,284,4.73333333333333,4,"Temp1",21.477,1
2023-09-01,18H 8M 40S,30,284,4.73333333333333,4,"Temp2",21.305,1
2023-09-01,18H 8M 40S,30,284,4.73333333333333,4,"Temp3",21.234,1
2023-09-01,18H 8M 50S,31,294,4.9,4,"Temp1",21.508,1
2023-09-01,18H 8M 50S,31,294,4.9,4,"Temp2",21.344,1
2023-09-01,18H 8M 50S,31,294,4.9,4,"Temp3",21.289,1
2023-09-01,18H 9M 0S,32,304,5.06666666666667,5,"Temp1",21.555,1
2023-09-01,18H 9M 0S,32,304,5.06666666666667,5,"Temp2",21.383,1
2023-09-01,18H 9M 0S,32,304,5.06666666666667,5,"Temp3",21.32,1
2023-09-01,18H 9M 10S,33,314,5.23333333333333,5,"Temp1",21.594,1
2023-09-01,18H 9M 10S,33,314,5.23333333333333,5,"Temp2",21.422,1
2023-09-01,18H 9M 10S,33,314,5.23333333333333,5,"Temp3",21.359,1
2023-09-01,18H 9M 20S,34,324,5.4,5,"Temp1",21.633,1
2023-09-01,18H 9M 20S,34,324,5.4,5,"Temp2",21.461,1
2023-09-01,18H 9M 20S,34,324,5.4,5,"Temp3",21.398,1
2023-09-01,18H 9M 30S,35,334,5.56666666666667,5,"Temp1",21.68,1
2023-09-01,18H 9M 30S,35,334,5.56666666666667,5,"Temp2",21.492,1
2023-09-01,18H 9M 30S,35,334,5.56666666666667,5,"Temp3",21.445,1
2023-09-01,18H 9M 40S,36,344,5.73333333333333,5,"Temp1",21.719,1
2023-09-01,18H 9M 40S,36,344,5.73333333333333,5,"Temp2",21.539,1
2023-09-01,18H 9M 40S,36,344,5.73333333333333,5,"Temp3",21.484,1
2023-09-01,18H 9M 50S,37,354,5.9,5,"Temp1",21.766,1
2023-09-01,18H 9M 50S,37,354,5.9,5,"Temp2",21.57,1
2023-09-01,18H 9M 50S,37,354,5.9,5,"Temp3",21.523,1
2023-09-01,18H 10M 0S,38,364,6.06666666666667,6,"Temp1",21.797,1
2023-09-01,18H 10M 0S,38,364,6.06666666666667,6,"Temp2",21.609,1
2023-09-01,18H 10M 0S,38,364,6.06666666666667,6,"Temp3",21.57,1
2023-09-01,18H 10M 10S,39,374,6.23333333333333,6,"Temp1",21.836,1
2023-09-01,18H 10M 10S,39,374,6.23333333333333,6,"Temp2",21.648,1
2023-09-01,18H 10M 10S,39,374,6.23333333333333,6,"Temp3",21.609,1
2023-09-01,18H 10M 20S,40,384,6.4,6,"Temp1",21.883,1
2023-09-01,18H 10M 20S,40,384,6.4,6,"Temp2",21.688,1
2023-09-01,18H 10M 20S,40,384,6.4,6,"Temp3",21.648,1
2023-09-01,18H 10M 30S,41,394,6.56666666666667,6,"Temp1",21.93,1
2023-09-01,18H 10M 30S,41,394,6.56666666666667,6,"Temp2",21.727,1
2023-09-01,18H 10M 30S,41,394,6.56666666666667,6,"Temp3",21.688,1
2023-09-01,18H 10M 40S,42,404,6.73333333333333,6,"Temp1",21.977,1
2023-09-01,18H 10M 40S,42,404,6.73333333333333,6,"Temp2",21.758,1
2023-09-01,18H 10M 40S,42,404,6.73333333333333,6,"Temp3",21.727,1
2023-09-01,18H 10M 50S,43,414,6.9,6,"Temp1",22.008,1
2023-09-01,18H 10M 50S,43,414,6.9,6,"Temp2",21.797,1
2023-09-01,18H 10M 50S,43,414,6.9,6,"Temp3",21.773,1
2023-09-01,18H 11M 0S,44,424,7.06666666666667,7,"Temp1",22.047,1
2023-09-01,18H 11M 0S,44,424,7.06666666666667,7,"Temp2",21.828,1
2023-09-01,18H 11M 0S,44,424,7.06666666666667,7,"Temp3",21.813,1
2023-09-01,18H 11M 10S,45,434,7.23333333333333,7,"Temp1",22.094,1
2023-09-01,18H 11M 10S,45,434,7.23333333333333,7,"Temp2",21.867,1
2023-09-01,18H 11M 10S,45,434,7.23333333333333,7,"Temp3",21.859,1
2023-09-01,18H 11M 20S,46,444,7.4,7,"Temp1",22.141,1
2023-09-01,18H 11M 20S,46,444,7.4,7,"Temp2",21.906,1
2023-09-01,18H 11M 20S,46,444,7.4,7,"Temp3",21.898,1
2023-09-01,18H 11M 30S,47,454,7.56666666666667,7,"Temp1",22.18,1
2023-09-01,18H 11M 30S,47,454,7.56666666666667,7,"Temp2",21.938,1
2023-09-01,18H 11M 30S,47,454,7.56666666666667,7,"Temp3",21.93,1
2023-09-01,18H 11M 40S,48,464,7.73333333333333,7,"Temp1",22.227,1
2023-09-01,18H 11M 40S,48,464,7.73333333333333,7,"Temp2",21.969,1
2023-09-01,18H 11M 40S,48,464,7.73333333333333,7,"Temp3",21.977,1
2023-09-01,18H 11M 50S,49,474,7.9,7,"Temp1",22.258,1
2023-09-01,18H 11M 50S,49,474,7.9,7,"Temp2",22,1
2023-09-01,18H 11M 50S,49,474,7.9,7,"Temp3",22.023,1
2023-09-01,18H 12M 0S,50,484,8.06666666666667,8,"Temp1",22.305,1
2023-09-01,18H 12M 0S,50,484,8.06666666666667,8,"Temp2",22.039,1
2023-09-01,18H 12M 0S,50,484,8.06666666666667,8,"Temp3",22.063,1
2023-09-01,18H 12M 10S,51,494,8.23333333333333,8,"Temp1",22.352,1
2023-09-01,18H 12M 10S,51,494,8.23333333333333,8,"Temp2",22.07,1
2023-09-01,18H 12M 10S,51,494,8.23333333333333,8,"Temp3",22.109,1
2023-09-01,18H 12M 20S,52,504,8.4,8,"Temp1",22.391,1
2023-09-01,18H 12M 20S,52,504,8.4,8,"Temp2",22.102,1
2023-09-01,18H 12M 20S,52,504,8.4,8,"Temp3",22.156,1
2023-09-01,18H 12M 30S,53,514,8.56666666666667,8,"Temp1",22.43,1
2023-09-01,18H 12M 30S,53,514,8.56666666666667,8,"Temp2",22.133,1
2023-09-01,18H 12M 30S,53,514,8.56666666666667,8,"Temp3",22.203,1
2023-09-01,18H 12M 40S,54,524,8.73333333333333,8,"Temp1",22.477,1
2023-09-01,18H 12M 40S,54,524,8.73333333333333,8,"Temp2",22.172,1
2023-09-01,18H 12M 40S,54,524,8.73333333333333,8,"Temp3",22.242,1
2023-09-01,18H 12M 50S,55,534,8.9,8,"Temp1",22.516,1
2023-09-01,18H 12M 50S,55,534,8.9,8,"Temp2",22.203,1
2023-09-01,18H 12M 50S,55,534,8.9,8,"Temp3",22.281,1
2023-09-01,18H 13M 0S,56,544,9.06666666666667,9,"Temp1",22.563,1
2023-09-01,18H 13M 0S,56,544,9.06666666666667,9,"Temp2",22.234,1
2023-09-01,18H 13M 0S,56,544,9.06666666666667,9,"Temp3",22.32,1
2023-09-01,18H 13M 10S,57,554,9.23333333333333,9,"Temp1",22.594,1
2023-09-01,18H 13M 10S,57,554,9.23333333333333,9,"Temp2",22.258,1
2023-09-01,18H 13M 10S,57,554,9.23333333333333,9,"Temp3",22.367,1
2023-09-01,18H 13M 20S,58,564,9.4,9,"Temp1",22.641,1
2023-09-01,18H 13M 20S,58,564,9.4,9,"Temp2",22.297,1
2023-09-01,18H 13M 20S,58,564,9.4,9,"Temp3",22.406,1
2023-09-01,18H 13M 30S,59,574,9.56666666666667,9,"Temp1",22.68,1
2023-09-01,18H 13M 30S,59,574,9.56666666666667,9,"Temp2",22.336,1
2023-09-01,18H 13M 30S,59,574,9.56666666666667,9,"Temp3",22.453,1
2023-09-01,18H 13M 40S,60,584,9.73333333333333,9,"Temp1",22.727,1
2023-09-01,18H 13M 40S,60,584,9.73333333333333,9,"Temp2",22.367,1
2023-09-01,18H 13M 40S,60,584,9.73333333333333,9,"Temp3",22.492,1
2023-09-01,18H 13M 50S,61,594,9.9,9,"Temp1",22.773,1
2023-09-01,18H 13M 50S,61,594,9.9,9,"Temp2",22.406,1
2023-09-01,18H 13M 50S,61,594,9.9,9,"Temp3",22.531,1
2023-09-01,18H 14M 0S,62,604,10.0666666666667,10,"Temp1",22.813,1
2023-09-01,18H 14M 0S,62,604,10.0666666666667,10,"Temp2",22.438,1
2023-09-01,18H 14M 0S,62,604,10.0666666666667,10,"Temp3",22.578,1
2023-09-01,18H 14M 10S,63,614,10.2333333333333,10,"Temp1",22.852,1
2023-09-01,18H 14M 10S,63,614,10.2333333333333,10,"Temp2",22.484,1
2023-09-01,18H 14M 10S,63,614,10.2333333333333,10,"Temp3",22.625,1
2023-09-01,18H 14M 20S,64,624,10.4,10,"Temp1",22.898,1
2023-09-01,18H 14M 20S,64,624,10.4,10,"Temp2",22.523,1
2023-09-01,18H 14M 20S,64,624,10.4,10,"Temp3",22.664,1
2023-09-01,18H 14M 30S,65,634,10.5666666666667,10,"Temp1",22.938,1
2023-09-01,18H 14M 30S,65,634,10.5666666666667,10,"Temp2",22.563,1
2023-09-01,18H 14M 30S,65,634,10.5666666666667,10,"Temp3",22.703,1
2023-09-01,18H 14M 40S,66,644,10.7333333333333,10,"Temp1",22.984,1
2023-09-01,18H 14M 40S,66,644,10.7333333333333,10,"Temp2",22.609,1
2023-09-01,18H 14M 40S,66,644,10.7333333333333,10,"Temp3",22.742,1
2023-09-01,18H 14M 50S,67,654,10.9,10,"Temp1",23.023,1
2023-09-01,18H 14M 50S,67,654,10.9,10,"Temp2",22.648,1
2023-09-01,18H 14M 50S,67,654,10.9,10,"Temp3",22.789,1
2023-09-01,18H 15M 0S,68,664,11.0666666666667,11,"Temp1",23.063,1
2023-09-01,18H 15M 0S,68,664,11.0666666666667,11,"Temp2",22.688,1
2023-09-01,18H 15M 0S,68,664,11.0666666666667,11,"Temp3",22.836,1
2023-09-01,18H 15M 10S,69,674,11.2333333333333,11,"Temp1",23.102,1
2023-09-01,18H 15M 10S,69,674,11.2333333333333,11,"Temp2",22.734,1
2023-09-01,18H 15M 10S,69,674,11.2333333333333,11,"Temp3",22.883,1
2023-09-01,18H 15M 20S,70,684,11.4,11,"Temp1",23.148,1
2023-09-01,18H 15M 20S,70,684,11.4,11,"Temp2",22.781,1
2023-09-01,18H 15M 20S,70,684,11.4,11,"Temp3",22.922,1
2023-09-01,18H 15M 30S,71,694,11.5666666666667,11,"Temp1",23.188,1
2023-09-01,18H 15M 30S,71,694,11.5666666666667,11,"Temp2",22.813,1
2023-09-01,18H 15M 30S,71,694,11.5666666666667,11,"Temp3",22.961,1
2023-09-01,18H 15M 40S,72,704,11.7333333333333,11,"Temp1",23.227,1
2023-09-01,18H 15M 40S,72,704,11.7333333333333,11,"Temp2",22.867,1
2023-09-01,18H 15M 40S,72,704,11.7333333333333,11,"Temp3",23.008,1
2023-09-01,18H 15M 50S,73,714,11.9,11,"Temp1",23.273,1
2023-09-01,18H 15M 50S,73,714,11.9,11,"Temp2",22.906,1
2023-09-01,18H 15M 50S,73,714,11.9,11,"Temp3",23.047,1
2023-09-01,18H 16M 0S,74,724,12.0666666666667,12,"Temp1",23.313,1
2023-09-01,18H 16M 0S,74,724,12.0666666666667,12,"Temp2",22.953,1
2023-09-01,18H 16M 0S,74,724,12.0666666666667,12,"Temp3",23.094,1
2023-09-01,18H 16M 10S,75,734,12.2333333333333,12,"Temp1",23.352,1
2023-09-01,18H 16M 10S,75,734,12.2333333333333,12,"Temp2",22.992,1
2023-09-01,18H 16M 10S,75,734,12.2333333333333,12,"Temp3",23.133,1
2023-09-01,18H 16M 20S,76,744,12.4,12,"Temp1",23.391,1
2023-09-01,18H 16M 20S,76,744,12.4,12,"Temp2",23.039,1
2023-09-01,18H 16M 20S,76,744,12.4,12,"Temp3",23.172,1
2023-09-01,18H 16M 30S,77,754,12.5666666666667,12,"Temp1",23.438,1
2023-09-01,18H 16M 30S,77,754,12.5666666666667,12,"Temp2",23.078,1
2023-09-01,18H 16M 30S,77,754,12.5666666666667,12,"Temp3",23.211,1
2023-09-01,18H 16M 40S,78,764,12.7333333333333,12,"Temp1",23.484,1
2023-09-01,18H 16M 40S,78,764,12.7333333333333,12,"Temp2",23.125,1
2023-09-01,18H 16M 40S,78,764,12.7333333333333,12,"Temp3",23.258,1
2023-09-01,18H 16M 50S,79,774,12.9,12,"Temp1",23.516,1
2023-09-01,18H 16M 50S,79,774,12.9,12,"Temp2",23.172,1
2023-09-01,18H 16M 50S,79,774,12.9,12,"Temp3",23.305,1
2023-09-01,18H 17M 0S,80,784,13.0666666666667,13,"Temp1",23.555,1
2023-09-01,18H 17M 0S,80,784,13.0666666666667,13,"Temp2",23.211,1
2023-09-01,18H 17M 0S,80,784,13.0666666666667,13,"Temp3",23.336,1
2023-09-01,18H 17M 10S,81,794,13.2333333333333,13,"Temp1",23.594,1
2023-09-01,18H 17M 10S,81,794,13.2333333333333,13,"Temp2",23.25,1
2023-09-01,18H 17M 10S,81,794,13.2333333333333,13,"Temp3",23.383,1
2023-09-01,18H 17M 20S,82,804,13.4,13,"Temp1",23.648,1
2023-09-01,18H 17M 20S,82,804,13.4,13,"Temp2",23.297,1
2023-09-01,18H 17M 20S,82,804,13.4,13,"Temp3",23.422,1
2023-09-01,18H 17M 30S,83,814,13.5666666666667,13,"Temp1",23.688,1
2023-09-01,18H 17M 30S,83,814,13.5666666666667,13,"Temp2",23.336,1
2023-09-01,18H 17M 30S,83,814,13.5666666666667,13,"Temp3",23.469,1
2023-09-01,18H 17M 40S,84,824,13.7333333333333,13,"Temp1",23.711,1
2023-09-01,18H 17M 40S,84,824,13.7333333333333,13,"Temp2",23.391,1
2023-09-01,18H 17M 40S,84,824,13.7333333333333,13,"Temp3",23.508,1
2023-09-01,18H 17M 50S,85,834,13.9,13,"Temp1",23.758,1
2023-09-01,18H 17M 50S,85,834,13.9,13,"Temp2",23.43,1
2023-09-01,18H 17M 50S,85,834,13.9,13,"Temp3",23.555,1
2023-09-01,18H 18M 0S,86,844,14.0666666666667,14,"Temp1",23.805,1
2023-09-01,18H 18M 0S,86,844,14.0666666666667,14,"Temp2",23.477,1
2023-09-01,18H 18M 0S,86,844,14.0666666666667,14,"Temp3",23.594,1
2023-09-01,18H 18M 10S,87,854,14.2333333333333,14,"Temp1",23.844,1
2023-09-01,18H 18M 10S,87,854,14.2333333333333,14,"Temp2",23.516,1
2023-09-01,18H 18M 10S,87,854,14.2333333333333,14,"Temp3",23.633,1
2023-09-01,18H 18M 20S,88,864,14.4,14,"Temp1",23.883,1
2023-09-01,18H 18M 20S,88,864,14.4,14,"Temp2",23.563,1
2023-09-01,18H 18M 20S,88,864,14.4,14,"Temp3",23.672,1
2023-09-01,18H 18M 30S,89,874,14.5666666666667,14,"Temp1",23.922,1
2023-09-01,18H 18M 30S,89,874,14.5666666666667,14,"Temp2",23.609,1
2023-09-01,18H 18M 30S,89,874,14.5666666666667,14,"Temp3",23.711,1
2023-09-01,18H 18M 40S,90,884,14.7333333333333,14,"Temp1",23.961,1
2023-09-01,18H 18M 40S,90,884,14.7333333333333,14,"Temp2",23.648,1
2023-09-01,18H 18M 40S,90,884,14.7333333333333,14,"Temp3",23.758,1
2023-09-01,18H 18M 50S,91,894,14.9,14,"Temp1",24,1
2023-09-01,18H 18M 50S,91,894,14.9,14,"Temp2",23.688,1
2023-09-01,18H 18M 50S,91,894,14.9,14,"Temp3",23.797,1
2023-09-01,18H 19M 0S,92,904,15.0666666666667,15,"Temp1",24.039,1
2023-09-01,18H 19M 0S,92,904,15.0666666666667,15,"Temp2",23.734,1
2023-09-01,18H 19M 0S,92,904,15.0666666666667,15,"Temp3",23.844,1
2023-09-01,18H 19M 10S,93,914,15.2333333333333,15,"Temp1",24.086,1
2023-09-01,18H 19M 10S,93,914,15.2333333333333,15,"Temp2",23.781,1
2023-09-01,18H 19M 10S,93,914,15.2333333333333,15,"Temp3",23.883,1
2023-09-01,18H 19M 20S,94,924,15.4,15,"Temp1",24.125,1
2023-09-01,18H 19M 20S,94,924,15.4,15,"Temp2",23.82,1
2023-09-01,18H 19M 20S,94,924,15.4,15,"Temp3",23.922,1
2023-09-01,18H 19M 30S,95,934,15.5666666666667,15,"Temp1",24.164,1
2023-09-01,18H 19M 30S,95,934,15.5666666666667,15,"Temp2",23.859,1
2023-09-01,18H 19M 30S,95,934,15.5666666666667,15,"Temp3",23.961,1
2023-09-01,18H 19M 40S,96,944,15.7333333333333,15,"Temp1",24.203,1
2023-09-01,18H 19M 40S,96,944,15.7333333333333,15,"Temp2",23.906,1
2023-09-01,18H 19M 40S,96,944,15.7333333333333,15,"Temp3",24.008,1
2023-09-01,18H 19M 50S,97,954,15.9,15,"Temp1",24.25,1
2023-09-01,18H 19M 50S,97,954,15.9,15,"Temp2",23.953,1
2023-09-01,18H 19M 50S,97,954,15.9,15,"Temp3",24.039,1
2023-09-01,18H 20M 0S,98,964,16.0666666666667,16,"Temp1",24.289,1
2023-09-01,18H 20M 0S,98,964,16.0666666666667,16,"Temp2",23.992,1
2023-09-01,18H 20M 0S,98,964,16.0666666666667,16,"Temp3",24.086,1
2023-09-01,18H 20M 10S,99,974,16.2333333333333,16,"Temp1",24.328,1
2023-09-01,18H 20M 10S,99,974,16.2333333333333,16,"Temp2",24.039,1
2023-09-01,18H 20M 10S,99,974,16.2333333333333,16,"Temp3",24.141,1
2023-09-01,18H 20M 20S,100,984,16.4,16,"Temp1",24.367,1
2023-09-01,18H 20M 20S,100,984,16.4,16,"Temp2",24.078,1
2023-09-01,18H 20M 20S,100,984,16.4,16,"Temp3",24.18,1
2023-09-01,18H 20M 30S,101,994,16.5666666666667,16,"Temp1",24.406,1
2023-09-01,18H 20M 30S,101,994,16.5666666666667,16,"Temp2",24.125,1
2023-09-01,18H 20M 30S,101,994,16.5666666666667,16,"Temp3",24.219,1
2023-09-01,18H 20M 40S,102,1004,16.7333333333333,16,"Temp1",24.445,1
2023-09-01,18H 20M 40S,102,1004,16.7333333333333,16,"Temp2",24.172,1
2023-09-01,18H 20M 40S,102,1004,16.7333333333333,16,"Temp3",24.258,1
2023-09-01,18H 20M 50S,103,1014,16.9,16,"Temp1",24.484,1
2023-09-01,18H 20M 50S,103,1014,16.9,16,"Temp2",24.211,1
2023-09-01,18H 20M 50S,103,1014,16.9,16,"Temp3",24.305,1
2023-09-01,18H 21M 0S,104,1024,17.0666666666667,17,"Temp1",24.531,1
2023-09-01,18H 21M 0S,104,1024,17.0666666666667,17,"Temp2",24.258,1
2023-09-01,18H 21M 0S,104,1024,17.0666666666667,17,"Temp3",24.344,1
2023-09-01,18H 21M 10S,105,1034,17.2333333333333,17,"Temp1",24.57,1
2023-09-01,18H 21M 10S,105,1034,17.2333333333333,17,"Temp2",24.305,1
2023-09-01,18H 21M 10S,105,1034,17.2333333333333,17,"Temp3",24.383,1
2023-09-01,18H 21M 20S,106,1044,17.4,17,"Temp1",24.609,1
2023-09-01,18H 21M 20S,106,1044,17.4,17,"Temp2",24.344,1
2023-09-01,18H 21M 20S,106,1044,17.4,17,"Temp3",24.43,1
2023-09-01,18H 21M 30S,107,1054,17.5666666666667,17,"Temp1",24.648,1
2023-09-01,18H 21M 30S,107,1054,17.5666666666667,17,"Temp2",24.383,1
2023-09-01,18H 21M 30S,107,1054,17.5666666666667,17,"Temp3",24.461,1
2023-09-01,18H 21M 40S,108,1064,17.7333333333333,17,"Temp1",24.688,1
2023-09-01,18H 21M 40S,108,1064,17.7333333333333,17,"Temp2",24.43,1
2023-09-01,18H 21M 40S,108,1064,17.7333333333333,17,"Temp3",24.508,1
2023-09-01,18H 21M 50S,109,1074,17.9,17,"Temp1",24.734,1
2023-09-01,18H 21M 50S,109,1074,17.9,17,"Temp2",24.469,1
2023-09-01,18H 21M 50S,109,1074,17.9,17,"Temp3",24.547,1
2023-09-01,18H 22M 0S,110,1084,18.0666666666667,18,"Temp1",24.773,1
2023-09-01,18H 22M 0S,110,1084,18.0666666666667,18,"Temp2",24.516,1
2023-09-01,18H 22M 0S,110,1084,18.0666666666667,18,"Temp3",24.586,1
2023-09-01,18H 22M 10S,111,1094,18.2333333333333,18,"Temp1",24.813,1
2023-09-01,18H 22M 10S,111,1094,18.2333333333333,18,"Temp2",24.555,1
2023-09-01,18H 22M 10S,111,1094,18.2333333333333,18,"Temp3",24.625,1
2023-09-01,18H 22M 20S,112,1104,18.4,18,"Temp1",24.852,1
2023-09-01,18H 22M 20S,112,1104,18.4,18,"Temp2",24.602,1
2023-09-01,18H 22M 20S,112,1104,18.4,18,"Temp3",24.664,1
2023-09-01,18H 22M 30S,113,1114,18.5666666666667,18,"Temp1",24.891,1
2023-09-01,18H 22M 30S,113,1114,18.5666666666667,18,"Temp2",24.641,1
2023-09-01,18H 22M 30S,113,1114,18.5666666666667,18,"Temp3",24.703,1
2023-09-01,18H 22M 40S,114,1124,18.7333333333333,18,"Temp1",24.93,1
2023-09-01,18H 22M 40S,114,1124,18.7333333333333,18,"Temp2",24.688,1
2023-09-01,18H 22M 40S,114,1124,18.7333333333333,18,"Temp3",24.758,1
