Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/8/2, 18:16:36, 20.891, 20.875, 20.883
2023/8/2, 18:16:40, 20.906, 20.883, 20.898
2023/8/2, 18:16:50, 20.930, 20.898, 20.914
2023/8/2, 18:17:0, 20.938, 20.914, 20.930
2023/8/2, 18:17:10, 20.938, 20.922, 20.938
2023/8/2, 18:17:20, 20.953, 20.930, 20.953
2023/8/2, 18:17:30, 20.961, 20.945, 20.961
2023/8/2, 18:17:40, 20.977, 20.953, 20.969
2023/8/2, 18:17:50, 20.984, 20.961, 20.984
2023/8/2, 18:18:0, 21.008, 20.977, 21.000
2023/8/2, 18:18:10, 21.016, 20.992, 21.016
2023/8/2, 18:18:20, 21.031, 21.008, 21.031
2023/8/2, 18:18:30, 21.047, 21.016, 21.055
2023/8/2, 18:18:40, 21.063, 21.039, 21.078
2023/8/2, 18:18:50, 21.078, 21.063, 21.094
2023/8/2, 18:19:0, 21.094, 21.078, 21.133
2023/8/2, 18:19:10, 21.117, 21.109, 21.156
2023/8/2, 18:19:20, 21.141, 21.125, 21.180
2023/8/2, 18:19:30, 21.164, 21.141, 21.211
2023/8/2, 18:19:40, 21.188, 21.172, 21.242
2023/8/2, 18:19:50, 21.211, 21.195, 21.281
2023/8/2, 18:20:0, 21.250, 21.227, 21.320
2023/8/2, 18:20:10, 21.273, 21.258, 21.352
2023/8/2, 18:20:20, 21.313, 21.297, 21.391
2023/8/2, 18:20:30, 21.344, 21.336, 21.414
2023/8/2, 18:20:40, 21.383, 21.359, 21.445
2023/8/2, 18:20:50, 21.414, 21.398, 21.484
2023/8/2, 18:21:0, 21.453, 21.445, 21.508
2023/8/2, 18:21:10, 21.492, 21.484, 21.539
2023/8/2, 18:21:20, 21.531, 21.516, 21.586
2023/8/2, 18:21:30, 21.570, 21.563, 21.617
2023/8/2, 18:21:40, 21.617, 21.602, 21.656
2023/8/2, 18:21:50, 21.664, 21.648, 21.688
2023/8/2, 18:22:0, 21.695, 21.688, 21.727
2023/8/2, 18:22:10, 21.742, 21.734, 21.766
2023/8/2, 18:22:20, 21.781, 21.781, 21.813
2023/8/2, 18:22:30, 21.836, 21.820, 21.852
2023/8/2, 18:22:40, 21.875, 21.859, 21.898
2023/8/2, 18:22:50, 21.914, 21.906, 21.945
2023/8/2, 18:23:0, 21.961, 21.953, 21.992
2023/8/2, 18:23:10, 22.000, 22.000, 22.039
2023/8/2, 18:23:20, 22.047, 22.039, 22.086
2023/8/2, 18:23:30, 22.102, 22.094, 22.141
2023/8/2, 18:23:40, 22.141, 22.141, 22.195
2023/8/2, 18:23:50, 22.195, 22.188, 22.242
2023/8/2, 18:24:0, 22.234, 22.234, 22.281
2023/8/2, 18:24:10, 22.289, 22.281, 22.336
2023/8/2, 18:24:20, 22.328, 22.320, 22.375
2023/8/2, 18:24:30, 22.383, 22.367, 22.414
2023/8/2, 18:24:40, 22.422, 22.414, 22.477
2023/8/2, 18:24:50, 22.469, 22.461, 22.516
2023/8/2, 18:25:0, 22.516, 22.516, 22.570
2023/8/2, 18:25:10, 22.563, 22.555, 22.617
2023/8/2, 18:25:20, 22.609, 22.602, 22.664
2023/8/2, 18:25:30, 22.664, 22.656, 22.703
2023/8/2, 18:25:40, 22.711, 22.703, 22.758
2023/8/2, 18:25:50, 22.750, 22.742, 22.813
2023/8/2, 18:26:0, 22.805, 22.797, 22.859
2023/8/2, 18:26:10, 22.859, 22.844, 22.914
2023/8/2, 18:26:20, 22.898, 22.898, 22.953
2023/8/2, 18:26:30, 22.945, 22.938, 23.000
2023/8/2, 18:26:40, 23.000, 22.992, 23.047
2023/8/2, 18:26:50, 23.047, 23.039, 23.086
2023/8/2, 18:27:0, 23.094, 23.086, 23.141
2023/8/2, 18:27:10, 23.133, 23.125, 23.188
2023/8/2, 18:27:20, 23.180, 23.180, 23.227
2023/8/2, 18:27:30, 23.234, 23.227, 23.273
2023/8/2, 18:27:40, 23.281, 23.273, 23.320
2023/8/2, 18:27:50, 23.336, 23.328, 23.367
2023/8/2, 18:28:0, 23.375, 23.375, 23.422
2023/8/2, 18:28:10, 23.422, 23.414, 23.469
2023/8/2, 18:28:20, 23.477, 23.469, 23.516
2023/8/2, 18:28:30, 23.523, 23.516, 23.563
2023/8/2, 18:28:40, 23.570, 23.563, 23.602
2023/8/2, 18:28:50, 23.617, 23.617, 23.648
2023/8/2, 18:29:0, 23.664, 23.656, 23.695
2023/8/2, 18:29:10, 23.711, 23.711, 23.742
2023/8/2, 18:29:20, 23.766, 23.750, 23.789
2023/8/2, 18:29:30, 23.813, 23.805, 23.836
2023/8/2, 18:29:40, 23.852, 23.852, 23.883
2023/8/2, 18:29:50, 23.906, 23.898, 23.930
2023/8/2, 18:30:0, 23.953, 23.938, 23.969
2023/8/2, 18:30:10, 24.000, 24.000, 24.016
2023/8/2, 18:30:20, 24.047, 24.047, 24.063
2023/8/2, 18:30:30, 24.094, 24.094, 24.117
2023/8/2, 18:30:40, 24.148, 24.148, 24.164
2023/8/2, 18:30:50, 24.188, 24.188, 24.203
2023/8/2, 18:31:0, 24.242, 24.234, 24.258
2023/8/2, 18:31:10, 24.289, 24.273, 24.305
2023/8/2, 18:31:20, 24.336, 24.336, 24.352
2023/8/2, 18:31:30, 24.375, 24.383, 24.398
2023/8/2, 18:31:40, 24.430, 24.430, 24.445
2023/8/2, 18:31:50, 24.484, 24.477, 24.492
2023/8/2, 18:32:0, 24.531, 24.523, 24.539
2023/8/2, 18:32:10, 24.578, 24.570, 24.594
2023/8/2, 18:32:20, 24.617, 24.617, 24.648
2023/8/2, 18:32:30, 24.672, 24.664, 24.695
2023/8/2, 18:32:40, 24.711, 24.711, 24.750
2023/8/2, 18:32:50, 24.766, 24.758, 24.797
2023/8/2, 18:33:0, 24.813, 24.813, 24.836
2023/8/2, 18:33:10, 24.867, 24.852, 24.898
2023/8/2, 18:33:20, 24.914, 24.906, 24.938
2023/8/2, 18:33:30, 24.953, 24.953, 24.977
2023/8/2, 18:33:40, 25.000, 25.008, 25.023
2023/8/2, 18:33:50, 25.047, 25.047, 25.070
2023/8/2, 18:34:0, 25.094, 25.094, 25.117
2023/8/2, 18:34:10, 25.141, 25.133, 25.164
2023/8/2, 18:34:20, 25.188, 25.188, 25.211
2023/8/2, 18:34:30, 25.242, 25.227, 25.250
2023/8/2, 18:34:40, 25.281, 25.281, 25.297
2023/8/2, 18:34:50, 25.328, 25.328, 25.344
2023/8/2, 18:35:0, 25.375, 25.375, 25.391
2023/8/2, 18:35:10, 25.422, 25.422, 25.438
2023/8/2, 18:35:20, 25.477, 25.461, 25.492
2023/8/2, 18:35:30, 25.523, 25.516, 25.539
2023/8/2, 18:35:40, 25.570, 25.563, 25.586
2023/8/2, 18:35:50, 25.609, 25.602, 25.625
2023/8/2, 18:36:0, 25.648, 25.648, 25.680
2023/8/2, 18:36:10, 25.703, 25.695, 25.719
2023/8/2, 18:36:20, 25.742, 25.742, 25.766
2023/8/2, 18:36:30, 25.797, 25.789, 25.813
2023/8/2, 18:36:40, 25.844, 25.836, 25.859
2023/8/2, 18:36:50, 25.875, 25.883, 25.898
2023/8/2, 18:37:0, 25.930, 25.930, 25.953
2023/8/2, 18:37:10, 25.977, 25.969, 26.000
2023/8/2, 18:37:20, 26.023, 26.016, 26.047
2023/8/2, 18:37:30, 26.063, 26.063, 26.086
2023/8/2, 18:37:40, 26.109, 26.109, 26.141
2023/8/2, 18:37:50, 26.156, 26.156, 26.188
2023/8/2, 18:38:0, 26.203, 26.211, 26.234
2023/8/2, 18:38:10, 26.242, 26.250, 26.281
2023/8/2, 18:38:20, 26.297, 26.297, 26.320
2023/8/2, 18:38:30, 26.344, 26.344, 26.367
2023/8/2, 18:38:40, 26.391, 26.391, 26.414
2023/8/2, 18:38:50, 26.438, 26.438, 26.461
2023/8/2, 18:39:0, 26.477, 26.484, 26.508
2023/8/2, 18:39:10, 26.523, 26.523, 26.555
2023/8/2, 18:39:20, 26.578, 26.578, 26.602
2023/8/2, 18:39:30, 26.617, 26.617, 26.648
2023/8/2, 18:39:40, 26.664, 26.664, 26.695
2023/8/2, 18:39:50, 26.703, 26.711, 26.742
2023/8/2, 18:40:0, 26.750, 26.758, 26.781
2023/8/2, 18:40:10, 26.805, 26.805, 26.836
2023/8/2, 18:40:20, 26.852, 26.859, 26.891
2023/8/2, 18:40:30, 26.891, 26.898, 26.938
2023/8/2, 18:40:40, 26.938, 26.945, 26.977
2023/8/2, 18:40:50, 26.984, 26.992, 27.023
2023/8/2, 18:41:0, 27.031, 27.031, 27.070
2023/8/2, 18:41:10, 27.078, 27.078, 27.125
2023/8/2, 18:41:20, 27.125, 27.125, 27.164
2023/8/2, 18:41:30, 27.172, 27.172, 27.211
2023/8/2, 18:41:40, 27.219, 27.219, 27.258
2023/8/2, 18:41:50, 27.258, 27.258, 27.297
2023/8/2, 18:42:0, 27.305, 27.305, 27.344
2023/8/2, 18:42:10, 27.344, 27.344, 27.383
2023/8/2, 18:42:20, 27.398, 27.398, 27.422
2023/8/2, 18:42:30, 27.438, 27.438, 27.469
2023/8/2, 18:42:40, 27.492, 27.492, 27.516
2023/8/2, 18:42:50, 27.531, 27.531, 27.563
2023/8/2, 18:43:0, 27.578, 27.578, 27.609
2023/8/2, 18:43:10, 27.617, 27.617, 27.656
2023/8/2, 18:43:20, 27.664, 27.664, 27.703
2023/8/2, 18:43:30, 27.703, 27.711, 27.742
2023/8/2, 18:43:40, 27.750, 27.758, 27.789
2023/8/2, 18:43:50, 27.797, 27.789, 27.828
2023/8/2, 18:44:0, 27.836, 27.836, 27.875
2023/8/2, 18:44:10, 27.883, 27.883, 27.922
2023/8/2, 18:44:20, 27.922, 27.930, 27.961
2023/8/2, 18:44:30, 27.969, 27.961, 27.992
2023/8/2, 18:44:40, 28.023, 28.016, 28.039
2023/8/2, 18:44:50, 28.063, 28.055, 28.086
2023/8/2, 18:45:0, 28.102, 28.094, 28.125
2023/8/2, 18:45:10, 28.148, 28.148, 28.180
2023/8/2, 18:45:20, 28.195, 28.195, 28.227
2023/8/2, 18:45:30, 28.234, 28.227, 28.273
2023/8/2, 18:45:40, 28.281, 28.273, 28.320
2023/8/2, 18:45:50, 28.328, 28.320, 28.359
2023/8/2, 18:46:0, 28.367, 28.367, 28.398
2023/8/2, 18:46:10, 28.406, 28.406, 28.445
2023/8/2, 18:46:20, 28.453, 28.453, 28.484
2023/8/2, 18:46:30, 28.492, 28.492, 28.531
2023/8/2, 18:46:40, 28.539, 28.531, 28.570
2023/8/2, 18:46:50, 28.586, 28.578, 28.617
2023/8/2, 18:47:0, 28.625, 28.625, 28.664
2023/8/2, 18:47:10, 28.672, 28.664, 28.703
2023/8/2, 18:47:20, 28.719, 28.711, 28.750
2023/8/2, 18:47:30, 28.766, 28.758, 28.789
2023/8/2, 18:47:40, 28.797, 28.805, 28.844
2023/8/2, 18:47:50, 28.852, 28.852, 28.891
2023/8/2, 18:48:0, 28.898, 28.891, 28.938
2023/8/2, 18:48:10, 28.938, 28.938, 28.977
2023/8/2, 18:48:20, 28.984, 28.984, 29.016
2023/8/2, 18:48:30, 29.016, 29.023, 29.070
2023/8/2, 18:48:40, 29.070, 29.063, 29.109
2023/8/2, 18:48:50, 29.117, 29.109, 29.156
2023/8/2, 18:49:0, 29.156, 29.156, 29.188
2023/8/2, 18:49:10, 29.195, 29.203, 29.234
2023/8/2, 18:49:20, 29.242, 29.242, 29.281
2023/8/2, 18:49:30, 29.281, 29.281, 29.313
2023/8/2, 18:49:40, 29.328, 29.336, 29.359
2023/8/2, 18:49:50, 29.375, 29.383, 29.406
2023/8/2, 18:50:0, 29.414, 29.414, 29.453
2023/8/2, 18:50:10, 29.461, 29.461, 29.492
2023/8/2, 18:50:20, 29.500, 29.508, 29.539
2023/8/2, 18:50:30, 29.547, 29.555, 29.594
2023/8/2, 18:50:40, 29.594, 29.594, 29.641
2023/8/2, 18:50:50, 29.633, 29.633, 29.703
2023/8/2, 18:51:0, 29.672, 29.680, 29.758
2023/8/2, 18:51:10, 29.719, 29.719, 29.789
2023/8/2, 18:51:20, 29.758, 29.758, 29.820
2023/8/2, 18:51:30, 29.805, 29.805, 29.852
2023/8/2, 18:51:40, 29.844, 29.852, 29.891
2023/8/2, 18:51:50, 29.891, 29.891, 29.930
2023/8/2, 18:52:0, 29.938, 29.930, 29.977
2023/8/2, 18:52:10, 29.977, 29.977, 30.016
2023/8/2, 18:52:20, 30.016, 30.016, 30.063
2023/8/2, 18:52:30, 30.055, 30.063, 30.102
2023/8/2, 18:52:40, 30.102, 30.109, 30.156
2023/8/2, 18:52:50, 30.133, 30.156, 30.203
2023/8/2, 18:53:0, 30.195, 30.195, 30.258
2023/8/2, 18:53:10, 30.227, 30.234, 30.320
2023/8/2, 18:53:20, 30.273, 30.281, 30.367
2023/8/2, 18:53:30, 30.320, 30.328, 30.398
2023/8/2, 18:53:40, 30.359, 30.367, 30.422
2023/8/2, 18:53:50, 30.398, 30.414, 30.461
2023/8/2, 18:54:0, 30.445, 30.461, 30.492
2023/8/2, 18:54:10, 30.484, 30.492, 30.539
2023/8/2, 18:54:20, 30.523, 30.531, 30.578
2023/8/2, 18:54:30, 30.570, 30.586, 30.625
2023/8/2, 18:54:40, 30.609, 30.625, 30.656
2023/8/2, 18:54:50, 30.656, 30.656, 30.703
2023/8/2, 18:55:0, 30.688, 30.703, 30.758
2023/8/2, 18:55:10, 30.734, 30.742, 30.797
2023/8/2, 18:55:20, 30.773, 30.789, 30.859
2023/8/2, 18:55:30, 30.820, 30.828, 30.906
2023/8/2, 18:55:40, 30.867, 30.875, 30.945
2023/8/2, 18:55:50, 30.906, 30.938, 30.984
2023/8/2, 18:56:0, 30.945, 30.992, 31.023
2023/8/2, 18:56:10, 30.984, 31.031, 31.070
2023/8/2, 18:56:20, 31.023, 31.070, 31.109
2023/8/2, 18:56:30, 31.070, 31.102, 31.148
2023/8/2, 18:56:40, 31.102, 31.148, 31.180
2023/8/2, 18:56:50, 31.148, 31.180, 31.227
2023/8/2, 18:57:0, 31.180, 31.211, 31.266
2023/8/2, 18:57:10, 31.227, 31.250, 31.297
2023/8/2, 18:57:20, 31.273, 31.305, 31.344
2023/8/2, 18:57:30, 31.313, 31.328, 31.383
2023/8/2, 18:57:40, 31.352, 31.375, 31.422
2023/8/2, 18:57:50, 31.391, 31.406, 31.461
2023/8/2, 18:58:0, 31.430, 31.453, 31.500
2023/8/2, 18:58:10, 31.461, 31.492, 31.539
2023/8/2, 18:58:20, 31.508, 31.531, 31.586
2023/8/2, 18:58:30, 31.555, 31.563, 31.625
2023/8/2, 18:58:40, 31.594, 31.609, 31.664
2023/8/2, 18:58:50, 31.633, 31.648, 31.703
2023/8/2, 18:59:0, 31.672, 31.688, 31.742
2023/8/2, 18:59:10, 31.711, 31.719, 31.781
2023/8/2, 18:59:20, 31.750, 31.766, 31.813
2023/8/2, 18:59:30, 31.797, 31.813, 31.852
2023/8/2, 18:59:40, 31.836, 31.844, 31.891
2023/8/2, 18:59:50, 31.875, 31.875, 31.930
2023/8/2, 19:0:0, 31.914, 31.914, 31.969
2023/8/2, 19:0:10, 31.953, 31.953, 32.016
2023/8/2, 19:0:20, 31.992, 32.000, 32.055
2023/8/2, 19:0:30, 32.039, 32.031, 32.078
2023/8/2, 19:0:40, 32.078, 32.070, 32.125
2023/8/2, 19:0:50, 32.109, 32.117, 32.164
2023/8/2, 19:1:0, 32.148, 32.148, 32.203
2023/8/2, 19:1:10, 32.195, 32.188, 32.242
2023/8/2, 19:1:20, 32.227, 32.234, 32.273
2023/8/2, 19:1:30, 32.266, 32.273, 32.320
2023/8/2, 19:1:40, 32.305, 32.430, 32.359
2023/8/2, 19:1:50, 32.344, 32.508, 32.398
2023/8/2, 19:2:0, 32.406, 32.563, 32.438
2023/8/2, 19:2:10, 32.469, 32.625, 32.469
2023/8/2, 19:2:20, 32.523, 32.672, 32.523
2023/8/2, 19:2:30, 32.563, 32.711, 32.578
2023/8/2, 19:2:40, 32.602, 32.742, 32.609
2023/8/2, 19:2:50, 32.641, 32.781, 32.656
2023/8/2, 19:3:0, 32.680, 32.820, 32.695
2023/8/2, 19:3:10, 32.719, 32.859, 32.719
2023/8/2, 19:3:20, 32.758, 32.898, 32.758
