Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/8/1, 13:44:10, 20.344, 20.297, 20.234
2023/8/1, 13:44:20, 20.344, 20.313, 20.250
2023/8/1, 13:44:30, 20.352, 20.313, 20.250
2023/8/1, 13:44:40, 20.359, 20.328, 20.258
2023/8/1, 13:44:50, 20.359, 20.328, 20.273
2023/8/1, 13:45:0, 20.375, 20.344, 20.289
2023/8/1, 13:45:10, 20.383, 20.359, 20.297
2023/8/1, 13:45:20, 20.398, 20.375, 20.305
2023/8/1, 13:45:30, 20.414, 20.391, 20.328
2023/8/1, 13:45:40, 20.422, 20.406, 20.336
2023/8/1, 13:45:50, 20.445, 20.430, 20.352
2023/8/1, 13:46:0, 20.461, 20.445, 20.367
2023/8/1, 13:46:10, 20.484, 20.469, 20.383
2023/8/1, 13:46:20, 20.500, 20.500, 20.406
2023/8/1, 13:46:30, 20.523, 20.516, 20.422
2023/8/1, 13:46:40, 20.547, 20.547, 20.445
2023/8/1, 13:46:50, 20.570, 20.570, 20.461
2023/8/1, 13:47:0, 20.594, 20.594, 20.492
2023/8/1, 13:47:10, 20.625, 20.617, 20.516
2023/8/1, 13:47:20, 20.648, 20.648, 20.547
2023/8/1, 13:47:30, 20.680, 20.680, 20.570
2023/8/1, 13:47:40, 20.711, 20.711, 20.594
2023/8/1, 13:47:50, 20.742, 20.742, 20.633
2023/8/1, 13:48:0, 20.773, 20.773, 20.664
2023/8/1, 13:48:10, 20.805, 20.813, 20.703
2023/8/1, 13:48:20, 20.852, 20.844, 20.734
2023/8/1, 13:48:30, 20.891, 20.883, 20.773
2023/8/1, 13:48:40, 20.938, 20.914, 20.813
2023/8/1, 13:48:50, 20.992, 20.953, 20.852
2023/8/1, 13:49:0, 21.023, 20.984, 20.883
2023/8/1, 13:49:10, 21.063, 21.023, 20.922
2023/8/1, 13:49:20, 21.102, 21.055, 20.961
2023/8/1, 13:49:30, 21.125, 21.102, 21.000
2023/8/1, 13:49:40, 21.164, 21.133, 21.047
2023/8/1, 13:49:50, 21.203, 21.172, 21.078
2023/8/1, 13:50:0, 21.242, 21.211, 21.117
2023/8/1, 13:50:10, 21.266, 21.250, 21.156
2023/8/1, 13:50:20, 21.313, 21.297, 21.195
