Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/8/2, 15:0:48, 20.609, 20.539, 20.516
2023/8/2, 15:0:50, 20.625, 20.555, 20.531
2023/8/2, 15:1:0, 20.633, 20.563, 20.547
2023/8/2, 15:1:10, 20.648, 20.578, 20.555
2023/8/2, 15:1:20, 20.656, 20.586, 20.563
2023/8/2, 15:1:30, 20.680, 20.594, 20.578
2023/8/2, 15:1:40, 20.688, 20.602, 20.586
2023/8/2, 15:1:50, 20.703, 20.617, 20.594
2023/8/2, 15:2:0, 20.727, 20.641, 20.617
2023/8/2, 15:2:10, 20.750, 20.648, 20.625
2023/8/2, 15:2:20, 20.773, 20.664, 20.633
2023/8/2, 15:2:30, 20.797, 20.695, 20.656
2023/8/2, 15:2:40, 20.820, 20.703, 20.672
2023/8/2, 15:2:50, 20.844, 20.719, 20.695
2023/8/2, 15:3:0, 20.867, 20.750, 20.711
2023/8/2, 15:3:10, 20.898, 20.773, 20.742
2023/8/2, 15:3:20, 20.930, 20.797, 20.750
2023/8/2, 15:3:30, 20.953, 20.820, 20.781
2023/8/2, 15:3:40, 20.977, 20.844, 20.813
2023/8/2, 15:3:50, 21.016, 20.875, 20.836
2023/8/2, 15:4:0, 21.039, 20.906, 20.867
2023/8/2, 15:4:10, 21.070, 20.938, 20.898
2023/8/2, 15:4:20, 21.102, 20.961, 20.953
2023/8/2, 15:4:30, 21.141, 21.000, 20.992
2023/8/2, 15:4:40, 21.180, 21.031, 21.031
2023/8/2, 15:4:50, 21.203, 21.063, 21.055
2023/8/2, 15:5:0, 21.242, 21.102, 21.078
2023/8/2, 15:5:10, 21.281, 21.148, 21.109
2023/8/2, 15:5:20, 21.320, 21.172, 21.133
2023/8/2, 15:5:30, 21.359, 21.219, 21.164
2023/8/2, 15:5:40, 21.398, 21.258, 21.203
2023/8/2, 15:5:50, 21.438, 21.297, 21.242
2023/8/2, 15:6:0, 21.477, 21.336, 21.289
2023/8/2, 15:6:10, 21.523, 21.383, 21.336
2023/8/2, 15:6:20, 21.555, 21.414, 21.367
2023/8/2, 15:6:30, 21.602, 21.461, 21.406
2023/8/2, 15:6:40, 21.633, 21.508, 21.445
