Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/9/1, 14:24:40, 27.305, 27.172, 27.180
2023/9/1, 14:24:50, 27.344, 27.211, 27.211
2023/9/1, 14:25:0, 27.375, 27.250, 27.242
2023/9/1, 14:25:10, 27.422, 27.289, 27.289
2023/9/1, 14:25:20, 27.453, 27.320, 27.320
2023/9/1, 14:25:30, 27.500, 27.359, 27.367
2023/9/1, 14:25:40, 27.531, 27.406, 27.398
2023/9/1, 14:25:50, 27.578, 27.438, 27.438
2023/9/1, 14:26:0, 27.609, 27.484, 27.477
2023/9/1, 14:26:10, 27.648, 27.516, 27.523
2023/9/1, 14:26:20, 27.688, 27.555, 27.555
2023/9/1, 14:26:30, 27.727, 27.594, 27.594
2023/9/1, 14:26:40, 27.758, 27.633, 27.633
2023/9/1, 14:26:50, 27.805, 27.664, 27.664
2023/9/1, 14:27:0, 27.844, 27.711, 27.711
2023/9/1, 14:27:10, 27.883, 27.742, 27.742
2023/9/1, 14:27:20, 27.914, 27.789, 27.781
2023/9/1, 14:27:30, 27.953, 27.828, 27.820
2023/9/1, 14:27:40, 27.984, 27.852, 27.852
2023/9/1, 14:27:50, 28.023, 27.898, 27.898
2023/9/1, 14:28:0, 28.063, 27.938, 27.938
2023/9/1, 14:28:10, 28.094, 27.977, 27.969
2023/9/1, 14:28:20, 28.141, 28.008, 28.008
2023/9/1, 14:28:30, 28.180, 28.047, 28.047
2023/9/1, 14:28:40, 28.211, 28.086, 28.086
2023/9/1, 14:28:50, 28.250, 28.125, 28.117
2023/9/1, 14:29:0, 28.281, 28.164, 28.164
2023/9/1, 14:29:10, 28.320, 28.203, 28.203
2023/9/1, 14:29:20, 28.352, 28.242, 28.234
2023/9/1, 14:29:30, 28.391, 28.281, 28.273
2023/9/1, 14:29:40, 28.422, 28.313, 28.313
2023/9/1, 14:29:50, 28.453, 28.352, 28.344
2023/9/1, 14:30:0, 28.500, 28.391, 28.383
2023/9/1, 14:30:10, 28.531, 28.430, 28.414
2023/9/1, 14:30:20, 28.555, 28.461, 28.453
2023/9/1, 14:30:30, 28.594, 28.500, 28.492
2023/9/1, 14:30:40, 28.633, 28.531, 28.531
2023/9/1, 14:30:50, 28.672, 28.578, 28.563
2023/9/1, 14:31:0, 28.703, 28.602, 28.602
2023/9/1, 14:31:10, 28.742, 28.641, 28.633
2023/9/1, 14:31:20, 28.781, 28.680, 28.672
2023/9/1, 14:31:30, 28.820, 28.719, 28.703
2023/9/1, 14:31:40, 28.852, 28.758, 28.742
2023/9/1, 14:31:50, 28.891, 28.797, 28.789
2023/9/1, 14:32:0, 28.922, 28.836, 28.820
2023/9/1, 14:32:10, 28.953, 28.867, 28.859
2023/9/1, 14:32:20, 28.992, 28.898, 28.898
2023/9/1, 14:32:30, 29.023, 28.945, 28.930
2023/9/1, 14:32:40, 29.063, 28.984, 28.969
2023/9/1, 14:32:50, 29.094, 29.016, 29.000
2023/9/1, 14:33:0, 29.125, 29.047, 29.039
2023/9/1, 14:33:10, 29.156, 29.086, 29.070
2023/9/1, 14:33:20, 29.195, 29.125, 29.109
2023/9/1, 14:33:30, 29.227, 29.156, 29.156
2023/9/1, 14:33:40, 29.266, 29.195, 29.188
2023/9/1, 14:33:50, 29.305, 29.234, 29.227
2023/9/1, 14:34:0, 29.336, 29.273, 29.258
2023/9/1, 14:34:10, 29.359, 29.305, 29.297
2023/9/1, 14:34:20, 29.398, 29.336, 29.328
2023/9/1, 14:34:30, 29.438, 29.375, 29.367
2023/9/1, 14:34:40, 29.477, 29.414, 29.398
2023/9/1, 14:34:50, 29.508, 29.453, 29.438
2023/9/1, 14:35:0, 29.539, 29.484, 29.477
2023/9/1, 14:35:10, 29.578, 29.523, 29.508
2023/9/1, 14:35:20, 29.617, 29.563, 29.547
2023/9/1, 14:35:30, 29.648, 29.594, 29.586
2023/9/1, 14:35:40, 29.680, 29.633, 29.617
2023/9/1, 14:35:50, 29.719, 29.664, 29.648
2023/9/1, 14:36:0, 29.750, 29.711, 29.688
2023/9/1, 14:36:10, 29.789, 29.742, 29.727
2023/9/1, 14:36:20, 29.820, 29.766, 29.758
2023/9/1, 14:36:30, 29.859, 29.813, 29.797
2023/9/1, 14:36:40, 29.891, 29.844, 29.836
2023/9/1, 14:36:50, 29.930, 29.883, 29.867
2023/9/1, 14:37:0, 29.961, 29.914, 29.898
2023/9/1, 14:37:10, 29.984, 29.953, 29.938
2023/9/1, 14:37:20, 30.031, 29.992, 29.969
2023/9/1, 14:37:30, 30.063, 30.023, 30.000
2023/9/1, 14:37:40, 30.086, 30.055, 30.039
2023/9/1, 14:37:50, 30.133, 30.086, 30.070
2023/9/1, 14:38:0, 30.172, 30.125, 30.102
2023/9/1, 14:38:10, 30.203, 30.164, 30.148
2023/9/1, 14:38:20, 30.242, 30.195, 30.180
2023/9/1, 14:38:30, 30.273, 30.234, 30.219
2023/9/1, 14:38:40, 30.305, 30.266, 30.258
2023/9/1, 14:38:50, 30.344, 30.305, 30.289
2023/9/1, 14:39:0, 30.383, 30.344, 30.320
2023/9/1, 14:39:10, 30.422, 30.375, 30.359
2023/9/1, 14:39:20, 30.453, 30.414, 30.398
2023/9/1, 14:39:30, 30.492, 30.445, 30.430
2023/9/1, 14:39:40, 30.523, 30.484, 30.461
2023/9/1, 14:39:50, 30.563, 30.516, 30.500
2023/9/1, 14:40:0, 30.602, 30.555, 30.539
2023/9/1, 14:40:10, 30.633, 30.586, 30.570
2023/9/1, 14:40:20, 30.672, 30.625, 30.609
2023/9/1, 14:40:30, 30.703, 30.656, 30.641
2023/9/1, 14:40:40, 30.734, 30.695, 30.680
2023/9/1, 14:40:50, 30.773, 30.727, 30.711
2023/9/1, 14:41:0, 30.820, 30.766, 30.734
2023/9/1, 14:41:10, 30.859, 30.797, 30.773
2023/9/1, 14:41:20, 30.891, 30.844, 30.820
2023/9/1, 14:41:30, 30.922, 30.883, 30.859
2023/9/1, 14:41:40, 30.961, 30.906, 30.891
2023/9/1, 14:41:50, 31.000, 30.938, 30.930
2023/9/1, 14:42:0, 31.039, 30.984, 30.961
2023/9/1, 14:42:10, 31.070, 31.016, 31.000
2023/9/1, 14:42:20, 31.117, 31.055, 31.039
2023/9/1, 14:42:30, 31.148, 31.094, 31.070
2023/9/1, 14:42:40, 31.188, 31.125, 31.109
2023/9/1, 14:42:50, 31.219, 31.156, 31.141
2023/9/1, 14:43:0, 31.258, 31.188, 31.180
2023/9/1, 14:43:10, 31.289, 31.234, 31.211
2023/9/1, 14:43:20, 31.328, 31.258, 31.242
2023/9/1, 14:43:30, 31.367, 31.297, 31.281
2023/9/1, 14:43:40, 31.391, 31.336, 31.313
2023/9/1, 14:43:50, 31.438, 31.367, 31.352
2023/9/1, 14:44:0, 31.461, 31.398, 31.383
2023/9/1, 14:44:10, 31.500, 31.438, 31.422
2023/9/1, 14:44:20, 31.539, 31.477, 31.453
2023/9/1, 14:44:30, 31.570, 31.516, 31.492
2023/9/1, 14:44:40, 31.609, 31.555, 31.531
2023/9/1, 14:44:50, 31.641, 31.578, 31.563
2023/9/1, 14:45:0, 31.672, 31.609, 31.594
2023/9/1, 14:45:10, 31.711, 31.641, 31.633
2023/9/1, 14:45:20, 31.742, 31.688, 31.664
2023/9/1, 14:45:30, 31.781, 31.719, 31.703
2023/9/1, 14:45:40, 31.813, 31.758, 31.734
2023/9/1, 14:45:50, 31.852, 31.789, 31.773
2023/9/1, 14:46:0, 31.875, 31.820, 31.805
2023/9/1, 14:46:10, 31.906, 31.852, 31.844
2023/9/1, 14:46:20, 31.945, 31.891, 31.875
2023/9/1, 14:46:30, 31.984, 31.930, 31.906
2023/9/1, 14:46:40, 32.016, 31.969, 31.945
2023/9/1, 14:46:50, 32.039, 32.000, 31.977
2023/9/1, 14:47:0, 32.078, 32.031, 32.008
2023/9/1, 14:47:10, 32.117, 32.063, 32.039
2023/9/1, 14:47:20, 32.148, 32.102, 32.078
2023/9/1, 14:47:30, 32.188, 32.133, 32.117
2023/9/1, 14:47:40, 32.219, 32.172, 32.148
2023/9/1, 14:47:50, 32.258, 32.211, 32.188
2023/9/1, 14:48:0, 32.289, 32.250, 32.219
2023/9/1, 14:48:10, 32.328, 32.266, 32.258
2023/9/1, 14:48:20, 32.359, 32.305, 32.289
2023/9/1, 14:48:30, 32.391, 32.344, 32.320
2023/9/1, 14:48:40, 32.430, 32.383, 32.352
2023/9/1, 14:48:50, 32.453, 32.414, 32.398
2023/9/1, 14:49:0, 32.492, 32.445, 32.422
2023/9/1, 14:49:10, 32.531, 32.492, 32.461
2023/9/1, 14:49:20, 32.570, 32.516, 32.500
2023/9/1, 14:49:30, 32.602, 32.547, 32.523
2023/9/1, 14:49:40, 32.633, 32.586, 32.563
2023/9/1, 14:49:50, 32.664, 32.617, 32.594
2023/9/1, 14:50:0, 32.695, 32.656, 32.625
2023/9/1, 14:50:10, 32.727, 32.688, 32.664
2023/9/1, 14:50:20, 32.766, 32.734, 32.703
2023/9/1, 14:50:30, 32.805, 32.750, 32.734
2023/9/1, 14:50:40, 32.836, 32.789, 32.766
2023/9/1, 14:50:50, 32.875, 32.820, 32.805
2023/9/1, 14:51:0, 32.914, 32.859, 32.836
2023/9/1, 14:51:10, 32.938, 32.891, 32.859
2023/9/1, 14:51:20, 32.977, 32.930, 32.898
2023/9/1, 14:51:30, 33.016, 32.961, 32.938
2023/9/1, 14:51:40, 33.039, 33.000, 32.969
2023/9/1, 14:51:50, 33.070, 33.031, 33.000
2023/9/1, 14:52:0, 33.102, 33.063, 33.039
2023/9/1, 14:52:10, 33.133, 33.102, 33.070
2023/9/1, 14:52:20, 33.172, 33.125, 33.102
2023/9/1, 14:52:30, 33.203, 33.164, 33.141
2023/9/1, 14:52:40, 33.234, 33.203, 33.172
2023/9/1, 14:52:50, 33.266, 33.234, 33.195
2023/9/1, 14:53:0, 33.305, 33.266, 33.234
2023/9/1, 14:53:10, 33.336, 33.297, 33.266
2023/9/1, 14:53:20, 33.359, 33.336, 33.297
2023/9/1, 14:53:30, 33.398, 33.367, 33.328
2023/9/1, 14:53:40, 33.422, 33.398, 33.359
2023/9/1, 14:53:50, 33.461, 33.430, 33.398
2023/9/1, 14:54:0, 33.492, 33.469, 33.438
2023/9/1, 14:54:10, 33.531, 33.492, 33.469
2023/9/1, 14:54:20, 33.563, 33.531, 33.500
2023/9/1, 14:54:30, 33.594, 33.563, 33.539
2023/9/1, 14:54:40, 33.625, 33.602, 33.570
2023/9/1, 14:54:50, 33.656, 33.633, 33.602
2023/9/1, 14:55:0, 33.688, 33.664, 33.633
2023/9/1, 14:55:10, 33.719, 33.703, 33.672
2023/9/1, 14:55:20, 33.758, 33.727, 33.695
2023/9/1, 14:55:30, 33.781, 33.766, 33.727
2023/9/1, 14:55:40, 33.813, 33.789, 33.766
2023/9/1, 14:55:50, 33.836, 33.828, 33.797
2023/9/1, 14:56:0, 33.875, 33.859, 33.828
2023/9/1, 14:56:10, 33.906, 33.891, 33.859
2023/9/1, 14:56:20, 33.945, 33.930, 33.898
2023/9/1, 14:56:30, 33.961, 33.961, 33.930
2023/9/1, 14:56:40, 34.000, 33.992, 33.961
2023/9/1, 14:56:50, 34.031, 34.023, 33.992
2023/9/1, 14:57:0, 34.070, 34.055, 34.016
2023/9/1, 14:57:10, 34.094, 34.086, 34.055
2023/9/1, 14:57:20, 34.133, 34.117, 34.086
2023/9/1, 14:57:30, 34.148, 34.141, 34.117
2023/9/1, 14:57:40, 34.188, 34.180, 34.156
2023/9/1, 14:57:50, 34.219, 34.211, 34.188
2023/9/1, 14:58:0, 34.250, 34.242, 34.219
2023/9/1, 14:58:10, 34.281, 34.281, 34.250
2023/9/1, 14:58:20, 34.305, 34.305, 34.281
2023/9/1, 14:58:30, 34.336, 34.336, 34.313
2023/9/1, 14:58:40, 34.375, 34.367, 34.344
2023/9/1, 14:58:50, 34.406, 34.406, 34.375
2023/9/1, 14:59:0, 34.438, 34.430, 34.414
2023/9/1, 14:59:10, 34.469, 34.469, 34.438
2023/9/1, 14:59:20, 34.500, 34.492, 34.469
2023/9/1, 14:59:30, 34.531, 34.531, 34.500
2023/9/1, 14:59:40, 34.563, 34.570, 34.531
2023/9/1, 14:59:50, 34.602, 34.594, 34.563
2023/9/1, 15:0:0, 34.633, 34.625, 34.594
2023/9/1, 15:0:10, 34.664, 34.648, 34.617
2023/9/1, 15:0:20, 34.695, 34.688, 34.656
2023/9/1, 15:0:30, 34.719, 34.719, 34.680
2023/9/1, 15:0:40, 34.758, 34.750, 34.719
2023/9/1, 15:0:50, 34.789, 34.781, 34.750
2023/9/1, 15:1:0, 34.828, 34.813, 34.781
2023/9/1, 15:1:10, 34.852, 34.852, 34.813
2023/9/1, 15:1:20, 34.883, 34.883, 34.844
2023/9/1, 15:1:30, 34.922, 34.914, 34.875
2023/9/1, 15:1:40, 34.945, 34.945, 34.906
2023/9/1, 15:1:50, 34.977, 34.977, 34.938
2023/9/1, 15:2:0, 35.016, 35.008, 34.969
2023/9/1, 15:2:10, 35.047, 35.039, 34.992
2023/9/1, 15:2:20, 35.070, 35.070, 35.031
2023/9/1, 15:2:30, 35.102, 35.102, 35.055
2023/9/1, 15:2:40, 35.125, 35.133, 35.086
2023/9/1, 15:2:50, 35.156, 35.172, 35.117
2023/9/1, 15:3:0, 35.195, 35.195, 35.156
2023/9/1, 15:3:10, 35.219, 35.227, 35.180
2023/9/1, 15:3:20, 35.250, 35.266, 35.219
2023/9/1, 15:3:30, 35.281, 35.289, 35.250
2023/9/1, 15:3:40, 35.313, 35.320, 35.273
2023/9/1, 15:3:50, 35.352, 35.359, 35.305
2023/9/1, 15:4:0, 35.375, 35.383, 35.344
2023/9/1, 15:4:10, 35.406, 35.414, 35.367
2023/9/1, 15:4:20, 35.438, 35.445, 35.391
2023/9/1, 15:4:30, 35.461, 35.477, 35.430
2023/9/1, 15:4:40, 35.492, 35.516, 35.461
2023/9/1, 15:4:50, 35.539, 35.547, 35.492
2023/9/1, 15:5:0, 35.563, 35.570, 35.523
2023/9/1, 15:5:10, 35.594, 35.602, 35.555
2023/9/1, 15:5:20, 35.625, 35.641, 35.586
2023/9/1, 15:5:30, 35.656, 35.664, 35.617
2023/9/1, 15:5:40, 35.695, 35.703, 35.648
2023/9/1, 15:5:50, 35.719, 35.727, 35.680
2023/9/1, 15:6:0, 35.750, 35.758, 35.711
2023/9/1, 15:6:10, 35.781, 35.797, 35.742
2023/9/1, 15:6:20, 35.813, 35.828, 35.781
2023/9/1, 15:6:30, 35.852, 35.852, 35.805
2023/9/1, 15:6:40, 35.883, 35.883, 35.828
2023/9/1, 15:6:50, 35.914, 35.914, 35.867
2023/9/1, 15:7:0, 35.953, 35.945, 35.898
2023/9/1, 15:7:10, 35.969, 35.977, 35.922
2023/9/1, 15:7:20, 36.008, 36.016, 35.953
2023/9/1, 15:7:30, 36.039, 36.039, 35.992
2023/9/1, 15:7:40, 36.070, 36.070, 36.016
2023/9/1, 15:7:50, 36.102, 36.102, 36.047
2023/9/1, 15:8:0, 36.125, 36.133, 36.086
2023/9/1, 15:8:10, 36.156, 36.164, 36.109
2023/9/1, 15:8:20, 36.180, 36.195, 36.133
2023/9/1, 15:8:30, 36.211, 36.227, 36.164
2023/9/1, 15:8:40, 36.234, 36.250, 36.203
2023/9/1, 15:8:50, 36.266, 36.281, 36.227
2023/9/1, 15:9:0, 36.297, 36.305, 36.266
2023/9/1, 15:9:10, 36.313, 36.344, 36.289
2023/9/1, 15:9:20, 36.344, 36.375, 36.320
2023/9/1, 15:9:30, 36.375, 36.398, 36.352
2023/9/1, 15:9:40, 36.398, 36.430, 36.375
2023/9/1, 15:9:50, 36.430, 36.461, 36.414
2023/9/1, 15:10:0, 36.453, 36.484, 36.438
2023/9/1, 15:10:10, 36.484, 36.516, 36.469
2023/9/1, 15:10:20, 36.516, 36.539, 36.500
2023/9/1, 15:10:30, 36.539, 36.570, 36.516
2023/9/1, 15:10:40, 36.563, 36.594, 36.539
2023/9/1, 15:10:50, 36.578, 36.617, 36.555
2023/9/1, 15:11:0, 36.594, 36.625, 36.578
2023/9/1, 15:11:10, 36.594, 36.641, 36.602
2023/9/1, 15:11:20, 36.594, 36.648, 36.625
2023/9/1, 15:11:30, 36.586, 36.633, 36.625
2023/9/1, 15:11:40, 36.547, 36.609, 36.609
