Date,Time,Temp1,Temp2,Temp3
2021/6/1, 14:5:37, 22.7500, 22.6875, 22.5625
2021/6/1, 14:5:40, 22.7500, 22.6875, 22.5625
2021/6/1, 14:5:45, 22.7500, 22.6875, 22.5625
2021/6/1, 14:5:50, 22.7500, 22.6875, 22.6250
2021/6/1, 14:5:55, 22.8125, 22.6875, 22.6250
2021/6/1, 14:6:0, 22.8125, 22.7500, 22.6250
2021/6/1, 14:6:5, 22.8125, 22.7500, 22.6250
2021/6/1, 14:6:10, 22.8125, 22.7500, 22.6250
2021/6/1, 14:6:15, 22.8750, 22.7500, 22.6875
2021/6/1, 14:6:20, 22.8750, 22.7500, 22.7500
2021/6/1, 14:6:25, 22.8750, 22.7500, 22.7500
2021/6/1, 14:6:30, 22.8750, 22.8125, 22.7500
2021/6/1, 14:6:35, 22.9375, 22.8750, 22.7500
2021/6/1, 14:6:40, 22.8750, 22.8750, 22.7500
2021/6/1, 14:6:45, 22.9375, 22.8750, 22.8125
2021/6/1, 14:6:50, 22.9375, 22.8750, 22.8125
2021/6/1, 14:6:55, 23.0000, 22.9375, 22.8125
2021/6/1, 14:7:0, 23.0000, 22.8750, 22.8125
2021/6/1, 14:7:5, 23.0000, 22.9375, 22.8125
2021/6/1, 14:7:10, 23.0625, 22.9375, 22.8750
2021/6/1, 14:7:15, 23.0000, 23.0000, 22.8750
2021/6/1, 14:7:20, 23.0625, 23.0000, 22.8750
2021/6/1, 14:7:25, 23.0625, 23.0000, 22.9375
2021/6/1, 14:7:30, 23.0625, 23.0000, 22.9375
2021/6/1, 14:7:35, 23.0625, 23.0625, 22.9375
2021/6/1, 14:7:40, 23.1250, 23.0625, 23.0000
2021/6/1, 14:7:45, 23.1250, 23.1250, 23.0000
2021/6/1, 14:7:50, 23.1250, 23.1250, 23.0000
2021/6/1, 14:7:55, 23.1875, 23.1875, 23.0000
2021/6/1, 14:8:0, 23.1875, 23.1250, 23.0000
2021/6/1, 14:8:5, 23.1875, 23.1250, 23.0625
2021/6/1, 14:8:10, 23.1875, 23.1875, 23.1250
2021/6/1, 14:8:15, 23.2500, 23.1875, 23.1250
2021/6/1, 14:8:20, 23.2500, 23.1875, 23.1875
2021/6/1, 14:8:25, 23.2500, 23.2500, 23.1250
2021/6/1, 14:8:30, 23.3125, 23.2500, 23.1250
2021/6/1, 14:8:35, 23.3125, 23.3125, 23.1875
2021/6/1, 14:8:40, 23.3750, 23.3125, 23.1875
2021/6/1, 14:8:45, 23.3750, 23.3125, 23.2500
2021/6/1, 14:8:50, 23.3750, 23.3750, 23.2500
2021/6/1, 14:8:55, 23.4375, 23.3750, 23.2500
