Date,Time,Temp1,Temp2,Temp3
2021/6/1, 14:5:37, 22.5000, 22.6250, 22.3125
2021/6/1, 14:5:40, 22.5625, 22.6250, 22.3750
2021/6/1, 14:5:45, 22.5000, 22.6875, 22.3750
2021/6/1, 14:5:50, 22.5625, 22.6875, 22.4375
2021/6/1, 14:5:55, 22.5625, 22.6875, 22.3750
2021/6/1, 14:6:0, 22.6250, 22.7500, 22.3750
2021/6/1, 14:6:5, 22.5625, 22.7500, 22.3750
2021/6/1, 14:6:10, 22.6250, 22.7500, 22.4375
2021/6/1, 14:6:15, 22.6250, 22.7500, 22.4375
2021/6/1, 14:6:20, 22.6875, 22.7500, 22.4375
2021/6/1, 14:6:25, 22.6875, 22.7500, 22.4375
2021/6/1, 14:6:30, 22.6875, 22.7500, 22.5000
2021/6/1, 14:6:35, 22.6875, 22.8750, 22.5000
2021/6/1, 14:6:40, 22.6875, 22.8750, 22.5000
2021/6/1, 14:6:45, 22.7500, 22.8750, 22.5625
2021/6/1, 14:6:50, 22.7500, 22.8750, 22.5625
2021/6/1, 14:6:55, 22.7500, 22.8750, 22.6250
2021/6/1, 14:7:0, 22.8125, 22.8750, 22.6250
2021/6/1, 14:7:5, 22.7500, 22.9375, 22.6250
2021/6/1, 14:7:10, 22.8125, 22.9375, 22.6250
2021/6/1, 14:7:15, 22.8125, 23.0000, 22.6250
2021/6/1, 14:7:20, 22.8125, 23.0000, 22.6875
2021/6/1, 14:7:25, 22.8750, 23.0000, 22.6875
2021/6/1, 14:7:30, 22.8750, 23.0000, 22.6875
2021/6/1, 14:7:35, 22.8750, 23.0000, 22.6875
2021/6/1, 14:7:40, 22.8750, 23.1250, 22.6875
2021/6/1, 14:7:45, 22.9375, 23.1250, 22.7500
2021/6/1, 14:7:50, 22.9375, 23.1250, 22.7500
2021/6/1, 14:7:55, 22.9375, 23.1250, 22.7500
2021/6/1, 14:8:0, 23.0000, 23.1875, 22.8125
2021/6/1, 14:8:5, 23.0000, 23.1875, 22.8750
2021/6/1, 14:8:10, 23.0000, 23.1875, 22.8125
2021/6/1, 14:8:15, 23.0625, 23.2500, 22.8750
2021/6/1, 14:8:20, 23.0625, 23.2500, 22.8750
2021/6/1, 14:8:25, 23.1250, 23.3125, 22.8750
2021/6/1, 14:8:30, 23.1250, 23.3125, 22.9375
2021/6/1, 14:8:35, 23.1250, 23.3125, 22.9375
2021/6/1, 14:8:40, 23.1250, 23.3125, 22.9375
