Date,Time,Temp1,Temp2,Temp3
2023/1/27, 17:6:29, 21.5625, 21.5625, 21.5000
2023/1/27, 17:6:30, 21.5625, 21.5625, 21.5000
2023/1/27, 17:6:35, 21.6250, 21.5625, 21.5625
2023/1/27, 17:6:40, 21.6250, 21.5625, 21.5625
2023/1/27, 17:6:45, 21.6250, 21.6250, 21.6250
2023/1/27, 17:6:50, 21.6250, 21.6875, 21.5625
2023/1/27, 17:6:55, 21.6250, 21.6875, 21.5625
2023/1/27, 17:7:0, 21.6250, 21.6250, 21.6250
2023/1/27, 17:7:5, 21.6875, 21.6875, 21.6250
2023/1/27, 17:7:10, 21.6875, 21.6875, 21.6250
2023/1/27, 17:7:15, 21.6875, 21.6875, 21.6250
2023/1/27, 17:7:20, 21.6875, 21.6875, 21.6250
2023/1/27, 17:7:25, 21.7500, 21.7500, 21.6250
2023/1/27, 17:7:30, 21.6875, 21.7500, 21.6250
2023/1/27, 17:7:35, 21.7500, 21.7500, 21.6875
2023/1/27, 17:7:40, 21.7500, 21.8125, 21.6875
2023/1/27, 17:7:45, 21.7500, 21.7500, 21.6875
2023/1/27, 17:7:50, 21.8125, 21.8125, 21.7500
2023/1/27, 17:7:55, 21.7500, 21.7500, 21.6875
2023/1/27, 17:8:0, 21.8125, 21.8125, 21.7500
2023/1/27, 17:8:5, 21.8750, 21.8125, 21.7500
2023/1/27, 17:8:10, 21.8750, 21.8750, 21.7500
2023/1/27, 17:8:15, 21.8750, 21.8750, 21.7500
2023/1/27, 17:8:20, 21.8125, 21.8750, 21.7500
2023/1/27, 17:8:25, 21.9375, 21.9375, 21.8125
2023/1/27, 17:8:30, 21.8750, 21.8750, 21.8125
2023/1/27, 17:8:35, 21.9375, 22.0000, 21.8750
2023/1/27, 17:8:40, 21.9375, 22.0000, 21.8750
2023/1/27, 17:8:45, 22.0000, 22.0625, 21.8750
2023/1/27, 17:8:50, 22.0000, 22.0625, 21.8750
2023/1/27, 17:8:55, 22.0000, 22.1250, 21.9375
2023/1/27, 17:9:0, 22.0625, 22.0625, 21.9375
2023/1/27, 17:9:5, 22.0000, 22.1250, 22.0000
2023/1/27, 17:9:10, 22.0625, 22.1250, 22.0000
2023/1/27, 17:9:15, 22.0625, 22.0625, 21.9375
2023/1/27, 17:9:20, 22.0625, 22.0625, 22.0000
2023/1/27, 17:9:25, 22.0625, 22.0625, 21.9375
2023/1/27, 17:9:30, 22.1250, 22.0000, 22.0000
2023/1/27, 17:9:35, 22.1250, 22.0000, 22.0000
2023/1/27, 17:9:40, 22.1250, 22.0000, 22.0625
2023/1/27, 17:9:45, 22.1875, 22.0000, 22.0625
2023/1/27, 17:9:50, 22.1250, 22.0625, 22.0625
2023/1/27, 17:9:55, 22.1250, 22.0625, 22.0625
2023/1/27, 17:10:0, 22.1875, 22.0625, 22.1250
2023/1/27, 17:10:5, 22.2500, 22.0625, 22.0625
2023/1/27, 17:10:10, 22.1875, 22.0625, 22.1250
2023/1/27, 17:10:15, 22.2500, 22.1250, 22.1250
2023/1/27, 17:10:20, 22.2500, 22.1250, 22.1250
2023/1/27, 17:10:25, 22.2500, 22.1250, 22.1250
2023/1/27, 17:10:30, 22.3125, 22.1250, 22.1250
2023/1/27, 17:10:35, 22.2500, 22.1250, 22.1875
2023/1/27, 17:10:40, 22.3125, 22.1250, 22.1875
2023/1/27, 17:10:45, 22.3125, 22.1250, 22.2500
2023/1/27, 17:10:50, 22.3750, 22.1875, 22.1875
2023/1/27, 17:10:55, 22.3750, 22.1875, 22.1875
2023/1/27, 17:11:0, 22.4375, 22.1875, 22.2500
2023/1/27, 17:11:5, 22.3750, 22.2500, 22.3125
2023/1/27, 17:11:10, 22.3750, 22.2500, 22.3125
2023/1/27, 17:11:15, 22.4375, 22.2500, 22.3125
2023/1/27, 17:11:20, 22.5000, 22.2500, 22.3125
2023/1/27, 17:11:25, 22.5000, 22.2500, 22.3125
2023/1/27, 17:11:30, 22.5000, 22.3125, 22.3750
