Date,Time,Temp1,Temp2,Temp3
2022/11/28, 15:28:52, 21.8750, 21.9375, 21.7500
2022/11/28, 15:28:55, 21.8750, 21.9375, 21.8125
2022/11/28, 15:29:0, 21.8750, 22.0000, 21.8125
2022/11/28, 15:29:5, 21.8750, 21.9375, 21.8125
2022/11/28, 15:29:10, 21.9375, 22.0000, 21.8750
2022/11/28, 15:29:15, 22.0000, 22.0000, 21.8750
2022/11/28, 15:29:20, 22.0000, 22.0625, 21.8750
2022/11/28, 15:29:25, 22.0000, 22.0625, 21.9375
2022/11/28, 15:29:30, 22.0625, 22.0625, 21.9375
2022/11/28, 15:29:35, 22.0625, 22.1250, 22.0000
2022/11/28, 15:29:40, 22.1250, 22.0625, 22.0000
2022/11/28, 15:29:45, 22.1250, 22.1250, 21.9375
2022/11/28, 15:29:50, 22.1250, 22.1875, 22.0000
2022/11/28, 15:29:55, 22.1250, 22.1875, 22.0625
2022/11/28, 15:30:0, 22.1250, 22.1875, 22.0625
2022/11/28, 15:30:5, 22.1875, 22.1875, 22.0625
2022/11/28, 15:30:10, 22.1875, 22.2500, 22.0625
2022/11/28, 15:30:15, 22.1875, 22.2500, 22.1250
2022/11/28, 15:30:20, 22.2500, 22.2500, 22.1250
2022/11/28, 15:30:25, 22.1875, 22.3125, 22.1875
2022/11/28, 15:30:30, 22.3125, 22.3750, 22.1875
2022/11/28, 15:30:35, 22.2500, 22.3750, 22.1250
2022/11/28, 15:30:40, 22.3125, 22.3750, 22.2500
2022/11/28, 15:30:45, 22.3125, 22.3750, 22.2500
2022/11/28, 15:30:50, 22.3750, 22.3750, 22.2500
2022/11/28, 15:30:55, 22.3750, 22.4375, 22.2500
2022/11/28, 15:31:0, 22.3750, 22.5000, 22.3125
2022/11/28, 15:31:5, 22.3750, 22.4375, 22.3125
2022/11/28, 15:31:10, 22.4375, 22.5000, 22.3125
2022/11/28, 15:31:15, 22.4375, 22.5000, 22.3750
2022/11/28, 15:31:20, 22.5000, 22.5625, 22.3750
2022/11/28, 15:31:25, 22.5625, 22.5625, 22.4375
2022/11/28, 15:31:30, 22.5625, 22.5625, 22.4375
2022/11/28, 15:31:35, 22.5625, 22.6250, 22.4375
2022/11/28, 15:31:40, 22.5625, 22.6875, 22.4375
2022/11/28, 15:31:45, 22.6250, 22.6875, 22.5000
2022/11/28, 15:31:50, 22.6250, 22.6875, 22.5000
2022/11/28, 15:31:55, 22.6250, 22.7500, 22.5000
2022/11/28, 15:32:0, 22.6875, 22.7500, 22.5625
2022/11/28, 15:32:5, 22.6875, 22.7500, 22.5000
2022/11/28, 15:32:10, 22.6875, 22.7500, 22.5625
2022/11/28, 15:32:15, 22.6875, 22.8125, 22.6250
2022/11/28, 15:32:20, 22.7500, 22.8125, 22.6250
2022/11/28, 15:32:25, 22.7500, 22.8125, 22.6250
2022/11/28, 15:32:30, 22.8125, 22.8125, 22.6875
2022/11/28, 15:32:35, 22.8125, 22.8750, 22.6875
2022/11/28, 15:32:40, 22.8750, 22.8750, 22.6875
2022/11/28, 15:32:45, 22.8750, 22.8750, 22.6875
2022/11/28, 15:32:50, 22.8750, 22.9375, 22.7500
2022/11/28, 15:32:55, 22.8750, 23.0000, 22.8125
2022/11/28, 15:33:0, 22.9375, 22.9375, 22.7500
2022/11/28, 15:33:5, 22.9375, 22.9375, 22.8125
2022/11/28, 15:33:10, 23.0000, 22.9375, 22.8125
2022/11/28, 15:33:15, 23.0000, 23.0625, 22.8750
2022/11/28, 15:33:20, 23.0000, 23.0625, 22.8750
2022/11/28, 15:33:25, 23.0000, 23.0625, 22.9375
2022/11/28, 15:33:30, 23.0625, 23.0625, 22.9375
2022/11/28, 15:33:35, 23.0625, 23.0625, 22.9375
2022/11/28, 15:33:40, 23.1250, 23.1250, 22.9375
2022/11/28, 15:33:45, 23.1250, 23.1875, 22.9375
2022/11/28, 15:33:50, 23.1875, 23.1875, 23.0625
2022/11/28, 15:33:55, 23.1875, 23.1875, 23.0000
2022/11/28, 15:34:0, 23.1875, 23.1875, 23.0625
2022/11/28, 15:34:5, 23.1875, 23.1875, 23.0625
2022/11/28, 15:34:10, 23.1875, 23.2500, 23.1250
2022/11/28, 15:34:15, 23.2500, 23.2500, 23.1250
2022/11/28, 15:34:20, 23.2500, 23.3125, 23.1250
2022/11/28, 15:34:25, 23.2500, 23.3125, 23.1250
2022/11/28, 15:34:30, 23.3125, 23.3750, 23.1875
2022/11/28, 15:34:35, 23.3125, 23.3750, 23.1875
2022/11/28, 15:34:40, 23.3125, 23.3750, 23.2500
2022/11/28, 15:34:45, 23.3750, 23.4375, 23.3125
2022/11/28, 15:34:50, 23.3750, 23.4375, 23.2500
2022/11/28, 15:34:55, 23.3750, 23.5000, 23.2500
2022/11/28, 15:35:0, 23.3750, 23.5000, 23.3125
2022/11/28, 15:35:5, 23.4375, 23.5000, 23.3125
2022/11/28, 15:35:10, 23.4375, 23.5625, 23.3125
2022/11/28, 15:35:15, 23.4375, 23.5000, 23.3750
2022/11/28, 15:35:20, 23.5000, 23.5000, 23.4375
2022/11/28, 15:35:25, 23.5000, 23.5625, 23.3750
2022/11/28, 15:35:30, 23.5000, 23.5625, 23.4375
2022/11/28, 15:35:35, 23.5625, 23.5625, 23.4375
2022/11/28, 15:35:40, 23.5625, 23.6250, 23.5000
2022/11/28, 15:35:45, 23.6250, 23.6250, 23.5000
2022/11/28, 15:35:50, 23.6250, 23.6875, 23.5000
2022/11/28, 15:35:55, 23.6875, 23.6250, 23.5625
2022/11/28, 15:36:0, 23.6250, 23.6875, 23.5625
2022/11/28, 15:36:5, 23.6875, 23.6875, 23.5625
2022/11/28, 15:36:10, 23.6875, 23.7500, 23.5625
2022/11/28, 15:36:15, 23.7500, 23.6875, 23.6250
2022/11/28, 15:36:20, 23.7500, 23.7500, 23.6250
2022/11/28, 15:36:25, 23.8125, 23.8125, 23.6875
2022/11/28, 15:36:30, 23.8125, 23.7500, 23.6875
2022/11/28, 15:36:35, 23.8125, 23.8125, 23.6875
2022/11/28, 15:36:40, 23.8750, 23.8750, 23.7500
2022/11/28, 15:36:45, 23.8750, 23.8750, 23.6875
2022/11/28, 15:36:50, 23.8125, 23.8750, 23.8125
2022/11/28, 15:36:55, 23.8750, 23.8750, 23.7500
2022/11/28, 15:37:0, 23.9375, 23.8750, 23.7500
2022/11/28, 15:37:5, 23.9375, 23.9375, 23.8125
2022/11/28, 15:37:10, 23.9375, 23.9375, 23.8125
2022/11/28, 15:37:15, 24.0000, 24.0000, 23.8750
2022/11/28, 15:37:20, 24.0000, 24.0000, 23.8750
2022/11/28, 15:37:25, 24.0000, 24.0625, 23.9375
2022/11/28, 15:37:30, 24.0625, 24.0625, 23.9375
2022/11/28, 15:37:35, 24.0000, 24.0625, 23.9375
2022/11/28, 15:37:40, 24.0625, 24.1250, 23.9375
2022/11/28, 15:37:45, 24.1250, 24.1250, 24.0000
2022/11/28, 15:37:50, 24.1250, 24.1250, 24.0000
2022/11/28, 15:37:55, 24.1875, 24.1875, 24.0000
2022/11/28, 15:38:0, 24.1875, 24.1875, 24.0000
2022/11/28, 15:38:5, 24.1875, 24.2500, 24.0625
2022/11/28, 15:38:10, 24.2500, 24.1875, 24.1250
2022/11/28, 15:38:15, 24.2500, 24.2500, 24.1250
2022/11/28, 15:38:20, 24.2500, 24.2500, 24.1250
2022/11/28, 15:38:25, 24.1875, 24.2500, 24.1875
2022/11/28, 15:38:30, 24.2500, 24.2500, 24.1875
2022/11/28, 15:38:35, 24.2500, 24.3125, 24.1250
2022/11/28, 15:38:40, 24.3750, 24.3750, 24.1875
