Date,Time,Temp1,Temp2,Temp3
2023/1/12, 13:46:6, 22.1875, 22.2500, 22.1250
2023/1/12, 13:46:10, 22.1875, 22.1875, 22.1250
2023/1/12, 13:46:15, 22.2500, 22.2500, 22.1875
2023/1/12, 13:46:20, 22.2500, 22.2500, 22.1875
2023/1/12, 13:46:25, 22.1875, 22.3125, 22.1875
2023/1/12, 13:46:30, 22.2500, 22.3750, 22.2500
2023/1/12, 13:46:35, 22.2500, 22.3125, 22.2500
2023/1/12, 13:46:40, 22.2500, 22.3750, 22.2500
2023/1/12, 13:46:45, 22.3125, 22.3125, 22.2500
2023/1/12, 13:46:50, 22.3125, 22.3750, 22.3125
2023/1/12, 13:46:55, 22.3125, 22.3750, 22.2500
2023/1/12, 13:47:0, 22.3750, 22.3750, 22.3125
2023/1/12, 13:47:5, 22.3750, 22.4375, 22.3125
2023/1/12, 13:47:10, 22.3750, 22.4375, 22.3125
2023/1/12, 13:47:15, 22.3750, 22.4375, 22.3750
2023/1/12, 13:47:20, 22.3750, 22.5000, 22.3750
2023/1/12, 13:47:25, 22.4375, 22.5000, 22.4375
2023/1/12, 13:47:30, 22.5000, 22.5000, 22.4375
2023/1/12, 13:47:35, 22.5000, 22.5000, 22.4375
2023/1/12, 13:47:40, 22.5000, 22.5625, 22.4375
2023/1/12, 13:47:45, 22.5625, 22.5625, 22.5000
2023/1/12, 13:47:50, 22.5000, 22.6250, 22.5000
2023/1/12, 13:47:55, 22.5625, 22.6250, 22.5000
2023/1/12, 13:48:0, 22.5625, 22.6250, 22.5000
2023/1/12, 13:48:5, 22.6250, 22.6250, 22.5000
2023/1/12, 13:48:10, 22.6250, 22.6875, 22.5625
2023/1/12, 13:48:15, 22.6250, 22.6875, 22.5625
2023/1/12, 13:48:20, 22.6875, 22.6875, 22.6250
2023/1/12, 13:48:25, 22.6875, 22.7500, 22.6250
2023/1/12, 13:48:30, 22.7500, 22.7500, 22.6250
2023/1/12, 13:48:35, 22.7500, 22.7500, 22.6875
2023/1/12, 13:48:40, 22.7500, 22.8125, 22.6875
2023/1/12, 13:48:45, 22.7500, 22.8750, 22.6875
2023/1/12, 13:48:50, 22.7500, 22.8125, 22.6875
2023/1/12, 13:48:55, 22.8125, 22.8750, 22.7500
2023/1/12, 13:49:0, 22.8125, 22.8750, 22.7500
2023/1/12, 13:49:5, 22.8750, 22.8750, 22.8125
2023/1/12, 13:49:10, 22.8750, 22.9375, 22.8125
2023/1/12, 13:49:15, 22.9375, 22.9375, 22.8125
2023/1/12, 13:49:20, 22.8750, 23.0000, 22.8125
2023/1/12, 13:49:25, 22.9375, 23.0000, 22.8750
2023/1/12, 13:49:30, 22.9375, 23.0000, 22.8750
2023/1/12, 13:49:35, 22.9375, 23.0625, 22.8750
2023/1/12, 13:49:40, 23.0000, 23.0000, 22.9375
2023/1/12, 13:49:45, 23.0625, 23.0625, 22.9375
2023/1/12, 13:49:50, 23.0625, 23.0625, 23.0000
2023/1/12, 13:49:55, 23.0625, 23.1250, 23.0000
2023/1/12, 13:50:0, 23.1250, 23.1250, 23.0000
2023/1/12, 13:50:5, 23.0625, 23.1875, 23.1250
2023/1/12, 13:50:10, 23.1875, 23.2500, 23.0625
2023/1/12, 13:50:15, 23.1250, 23.1875, 23.0625
2023/1/12, 13:50:20, 23.1875, 23.2500, 23.1250
2023/1/12, 13:50:25, 23.1875, 23.2500, 23.1250
2023/1/12, 13:50:30, 23.2500, 23.2500, 23.1875
2023/1/12, 13:50:35, 23.2500, 23.3125, 23.1875
2023/1/12, 13:50:40, 23.2500, 23.3125, 23.1875
2023/1/12, 13:50:45, 23.3125, 23.3750, 23.2500
2023/1/12, 13:50:50, 23.3125, 23.3750, 23.1875
2023/1/12, 13:50:55, 23.3125, 23.3750, 23.2500
2023/1/12, 13:51:0, 23.3750, 23.3750, 23.3125
2023/1/12, 13:51:5, 23.3750, 23.3750, 23.3125
2023/1/12, 13:51:10, 23.3750, 23.3750, 23.3125
2023/1/12, 13:51:15, 23.4375, 23.4375, 23.3750
2023/1/12, 13:51:20, 23.4375, 23.5000, 23.3750
2023/1/12, 13:51:25, 23.5000, 23.5000, 23.3750
2023/1/12, 13:51:30, 23.5000, 23.5000, 23.4375
2023/1/12, 13:51:35, 23.5000, 23.5000, 23.4375
2023/1/12, 13:51:40, 23.5000, 23.5625, 23.4375
2023/1/12, 13:51:45, 23.5625, 23.6250, 23.4375
2023/1/12, 13:51:50, 23.5625, 23.6250, 23.5000
2023/1/12, 13:51:55, 23.5625, 23.6250, 23.5000
2023/1/12, 13:52:0, 23.6250, 23.6875, 23.5000
2023/1/12, 13:52:5, 23.6250, 23.6875, 23.5625
2023/1/12, 13:52:10, 23.6875, 23.7500, 23.5625
2023/1/12, 13:52:15, 23.6250, 23.7500, 23.6250
2023/1/12, 13:52:20, 23.6875, 23.8125, 23.6875
2023/1/12, 13:52:25, 23.6875, 23.8125, 23.6250
2023/1/12, 13:52:30, 23.6875, 23.7500, 23.6250
2023/1/12, 13:52:35, 23.7500, 23.8125, 23.6875
2023/1/12, 13:52:40, 23.7500, 23.8125, 23.6875
2023/1/12, 13:52:45, 23.8125, 23.8750, 23.7500
2023/1/12, 13:52:50, 23.8125, 23.9375, 23.7500
2023/1/12, 13:52:55, 23.8750, 23.8750, 23.7500
2023/1/12, 13:53:0, 23.8750, 23.9375, 23.8125
2023/1/12, 13:53:5, 23.9375, 23.9375, 23.8125
2023/1/12, 13:53:10, 23.9375, 24.0000, 23.8750
2023/1/12, 13:53:15, 23.9375, 24.0000, 23.8750
