Date,Time,Temp1,Temp2,Temp3
2023/2/3, 17:8:40, 21.3125, 21.2500, 21.3125
2023/2/3, 17:8:45, 21.3125, 21.2500, 21.3125
2023/2/3, 17:8:50, 21.3125, 21.2500, 21.3125
2023/2/3, 17:8:55, 21.3125, 21.2500, 21.3125
2023/2/3, 17:9:0, 21.3125, 21.2500, 21.3125
2023/2/3, 17:9:5, 21.3750, 21.3125, 21.3125
2023/2/3, 17:9:10, 21.3750, 21.3125, 21.3750
2023/2/3, 17:9:15, 21.3750, 21.3125, 21.3125
2023/2/3, 17:9:20, 21.3750, 21.3125, 21.3750
2023/2/3, 17:9:25, 21.4375, 21.3125, 21.3750
2023/2/3, 17:9:30, 21.4375, 21.3750, 21.3750
2023/2/3, 17:9:35, 21.5000, 21.3750, 21.3750
2023/2/3, 17:9:40, 21.4375, 21.4375, 21.3750
2023/2/3, 17:9:45, 21.4375, 21.4375, 21.4375
2023/2/3, 17:9:50, 21.5000, 21.4375, 21.4375
2023/2/3, 17:9:55, 21.5000, 21.4375, 21.4375
2023/2/3, 17:10:0, 21.5000, 21.4375, 21.4375
2023/2/3, 17:10:5, 21.5625, 21.4375, 21.5000
2023/2/3, 17:10:10, 21.5000, 21.5000, 21.5000
2023/2/3, 17:10:15, 21.5625, 21.5000, 21.5000
2023/2/3, 17:10:20, 21.5625, 21.5625, 21.5625
2023/2/3, 17:10:25, 21.5625, 21.5000, 21.5625
2023/2/3, 17:10:30, 21.5625, 21.5625, 21.5625
2023/2/3, 17:10:35, 21.6250, 21.5625, 21.5625
2023/2/3, 17:10:40, 21.6250, 21.5625, 21.6250
2023/2/3, 17:10:45, 21.6875, 21.5625, 21.6250
2023/2/3, 17:10:50, 21.6875, 21.6250, 21.6875
2023/2/3, 17:10:55, 21.6875, 21.6250, 21.6875
2023/2/3, 17:11:0, 21.6875, 21.6250, 21.6875
2023/2/3, 17:11:5, 21.6875, 21.6875, 21.6875
2023/2/3, 17:11:10, 21.7500, 21.6875, 21.6875
2023/2/3, 17:11:15, 21.7500, 21.6875, 21.7500
2023/2/3, 17:11:20, 21.7500, 21.7500, 21.6875
2023/2/3, 17:11:25, 21.8125, 21.7500, 21.7500
2023/2/3, 17:11:30, 21.8125, 21.7500, 21.8125
2023/2/3, 17:11:35, 21.8125, 21.7500, 21.8125
2023/2/3, 17:11:40, 21.8125, 21.8125, 21.8125
2023/2/3, 17:11:45, 21.8125, 21.8125, 21.8125
2023/2/3, 17:11:50, 21.8750, 21.8125, 21.8125
2023/2/3, 17:11:55, 21.8750, 21.8125, 21.8750
2023/2/3, 17:12:0, 21.8750, 21.8125, 21.8750
2023/2/3, 17:12:5, 21.9375, 21.8750, 21.8750
2023/2/3, 17:12:10, 21.9375, 21.9375, 21.9375
2023/2/3, 17:12:15, 21.9375, 21.8750, 21.9375
2023/2/3, 17:12:20, 22.0000, 21.9375, 21.9375
2023/2/3, 17:12:25, 22.0000, 22.0000, 21.9375
2023/2/3, 17:12:30, 22.0000, 22.0000, 22.0000
2023/2/3, 17:12:35, 22.0000, 22.0000, 21.9375
2023/2/3, 17:12:40, 22.0625, 22.0000, 22.0625
2023/2/3, 17:12:45, 22.0000, 22.0000, 22.0625
2023/2/3, 17:12:50, 22.1250, 22.0625, 22.0625
